Subframe,Index,Service_type,Handover,Packet_size,Packet_size_norm
1,6,5,0,59,0.21851851851851853
1,7,1,0,54,0.2
1,8,5,1,60,0.2222222222222222
1,9,2,0,78,0.28888888888888886
1,10,2,0,54,0.2
1,11,5,0,57,0.2111111111111111
1,12,0,0,16,0.05925925925925926
1,13,5,0,84,0.3111111111111111
1,14,3,0,16,0.05925925925925926
1,15,0,0,44,0.16296296296296298
1,16,1,0,40,0.14814814814814814
1,17,1,0,39,0.14444444444444443
1,18,4,0,40,0.14814814814814814
1,19,3,0,21,0.07777777777777778
1,20,5,1,47,0.17407407407407408
1,21,5,0,53,0.1962962962962963
1,22,0,0,18,0.06666666666666667
1,23,2,1,83,0.3074074074074074
1,24,1,1,48,0.17777777777777778
1,25,3,0,21,0.07777777777777778
1,26,2,0,106,0.3925925925925926
1,27,4,0,37,0.13703703703703704
1,28,0,0,19,0.07037037037037037
1,29,3,0,114,0.4222222222222222
1,30,5,0,78,0.28888888888888886
1,31,5,0,54,0.2
1,32,5,0,56,0.2074074074074074
1,33,0,0,18,0.06666666666666667
1,34,3,0,15,0.05555555555555555
1,35,2,1,99,0.36666666666666664
1,36,5,0,55,0.2037037037037037
1,37,0,0,17,0.06296296296296296
1,38,4,0,33,0.12222222222222222
1,39,1,0,37,0.13703703703703704
1,40,1,0,31,0.11481481481481481
1,41,2,0,106,0.3925925925925926
1,42,3,1,17,0.06296296296296296
1,43,2,0,52,0.1925925925925926
1,44,2,0,47,0.17407407407407408
1,45,0,0,27,0.1
1,46,0,1,18,0.06666666666666667
1,47,0,0,36,0.13333333333333333
1,48,2,0,119,0.44074074074074077
1,49,2,0,88,0.32592592592592595
1,50,2,0,56,0.2074074074074074
1,51,1,0,38,0.14074074074074075
1,52,4,0,51,0.18888888888888888
1,53,2,0,46,0.17037037037037037
1,54,1,0,115,0.42592592592592593
1,55,4,0,40,0.14814814814814814
1,56,4,0,36,0.13333333333333333
1,57,0,0,18,0.06666666666666667
1,58,4,1,44,0.16296296296296298
1,59,4,0,33,0.12222222222222222
1,60,3,0,27,0.1
1,61,3,0,28,0.1037037037037037
1,62,5,1,59,0.21851851851851853
1,63,2,0,61,0.22592592592592592
1,64,0,1,16,0.05925925925925926
1,65,3,0,16,0.05925925925925926
1,66,2,0,194,0.7185185185185186
1,67,1,0,270,1.0
1,68,5,0,49,0.1814814814814815
1,69,2,0,112,0.4148148148148148
1,70,4,0,39,0.14444444444444443
1,71,4,0,42,0.15555555555555556
1,72,4,0,34,0.1259259259259259
1,73,3,0,18,0.06666666666666667
1,74,3,0,18,0.06666666666666667
1,75,4,0,68,0.2518518518518518
1,76,4,0,36,0.13333333333333333
1,77,4,0,51,0.18888888888888888
1,78,2,0,56,0.2074074074074074
1,79,0,0,15,0.05555555555555555
1,80,1,0,33,0.12222222222222222
1,81,3,1,16,0.05925925925925926
1,82,1,1,33,0.12222222222222222
1,83,0,1,18,0.06666666666666667
1,84,4,1,30,0.1111111111111111
1,85,1,0,55,0.2037037037037037
1,86,1,0,114,0.4222222222222222
1,87,3,0,28,0.1037037037037037
1,88,1,1,32,0.11851851851851852
1,89,5,0,62,0.22962962962962963
1,90,5,1,48,0.17777777777777778
1,91,5,0,270,1.0
1,92,5,1,70,0.25925925925925924
1,93,5,0,59,0.21851851851851853
1,94,2,0,52,0.1925925925925926
1,95,5,0,66,0.24444444444444444
1,96,3,0,17,0.06296296296296296
1,97,4,0,32,0.11851851851851852
1,98,5,0,129,0.4777777777777778
1,99,5,0,88,0.32592592592592595
1,100,2,0,69,0.25555555555555554
1,101,2,0,57,0.2111111111111111
1,102,1,0,48,0.17777777777777778
1,103,0,0,37,0.13703703703703704
1,104,1,0,34,0.1259259259259259
1,105,2,0,75,0.2777777777777778
1,106,4,1,58,0.21481481481481482
1,107,0,0,16,0.05925925925925926
1,108,3,0,15,0.05555555555555555
1,109,5,0,45,0.16666666666666666
1,110,0,1,48,0.17777777777777778
1,111,1,0,64,0.23703703703703705
1,112,4,0,47,0.17407407407407408
1,113,1,0,64,0.23703703703703705
1,114,5,0,49,0.1814814814814815
1,115,1,0,40,0.14814814814814814
1,116,5,0,55,0.2037037037037037
1,117,0,1,20,0.07407407407407407
1,118,4,0,41,0.15185185185185185
1,119,1,0,31,0.11481481481481481
1,120,4,0,57,0.2111111111111111
1,121,2,0,62,0.22962962962962963
1,122,4,0,35,0.12962962962962962
1,123,1,0,31,0.11481481481481481
1,124,4,0,46,0.17037037037037037
1,125,0,0,22,0.08148148148148149
1,126,3,0,32,0.11851851851851852
1,127,1,0,49,0.1814814814814815
1,128,2,0,62,0.22962962962962963
1,129,3,1,22,0.08148148148148149
1,130,4,1,45,0.16666666666666666
1,131,3,0,26,0.0962962962962963
1,132,2,1,62,0.22962962962962963
1,133,0,0,29,0.10740740740740741
1,134,0,1,28,0.1037037037037037
1,135,3,0,16,0.05925925925925926
1,136,2,0,50,0.18518518518518517
1,137,3,0,15,0.05555555555555555
1,138,5,0,49,0.1814814814814815
1,139,5,0,185,0.6851851851851852
1,140,4,0,208,0.7703703703703704
1,141,0,0,16,0.05925925925925926
1,142,5,0,47,0.17407407407407408
1,143,5,0,63,0.23333333333333334
1,144,1,0,101,0.37407407407407406
1,145,0,0,27,0.1
1,146,0,0,31,0.11481481481481481
1,147,3,1,23,0.08518518518518518
1,148,1,0,270,1.0
1,149,4,0,39,0.14444444444444443
1,150,4,0,50,0.18518518518518517
1,151,3,0,16,0.05925925925925926
1,152,2,0,149,0.5518518518518518
1,153,1,0,116,0.42962962962962964
1,154,4,0,31,0.11481481481481481
1,155,5,1,57,0.2111111111111111
1,156,4,0,53,0.1962962962962963
1,157,5,0,89,0.3296296296296296
1,158,5,0,80,0.2962962962962963
1,159,3,0,15,0.05555555555555555
1,160,1,1,31,0.11481481481481481
1,161,3,0,17,0.06296296296296296
1,162,5,0,51,0.18888888888888888
1,163,5,1,64,0.23703703703703705
1,164,2,0,96,0.35555555555555557
1,165,4,1,31,0.11481481481481481
1,166,4,1,160,0.5925925925925926
1,167,2,1,49,0.1814814814814815
1,168,2,0,252,0.9333333333333333
1,169,2,0,82,0.3037037037037037
1,170,3,0,17,0.06296296296296296
1,171,3,0,21,0.07777777777777778
1,172,3,0,24,0.08888888888888889
1,173,4,0,50,0.18518518518518517
1,174,5,1,58,0.21481481481481482
1,175,2,1,50,0.18518518518518517
1,176,2,0,61,0.22592592592592592
1,177,4,0,37,0.13703703703703704
1,178,5,0,89,0.3296296296296296
1,179,1,0,31,0.11481481481481481
1,180,1,0,66,0.24444444444444444
1,181,3,0,27,0.1
2,0,2,1,49,0.1814814814814815
2,1,3,0,24,0.08888888888888889
2,2,3,0,20,0.07407407407407407
2,3,2,0,79,0.29259259259259257
2,4,0,0,16,0.05925925925925926
2,5,3,0,18,0.06666666666666667
2,6,4,0,31,0.11481481481481481
2,7,2,0,74,0.2740740740740741
2,8,0,1,20,0.07407407407407407
2,9,3,0,16,0.05925925925925926
2,10,4,0,33,0.12222222222222222
2,11,1,0,30,0.1111111111111111
2,12,0,0,21,0.07777777777777778
2,13,1,1,34,0.1259259259259259
2,14,0,0,17,0.06296296296296296
2,15,3,1,30,0.1111111111111111
2,16,1,0,56,0.2074074074074074
2,17,4,0,39,0.14444444444444443
2,18,2,0,47,0.17407407407407408
2,19,0,0,18,0.06666666666666667
2,20,2,0,49,0.1814814814814815
2,21,5,1,50,0.18518518518518517
2,22,0,0,18,0.06666666666666667
2,23,4,1,32,0.11851851851851852
2,24,4,1,49,0.1814814814814815
2,25,4,0,40,0.14814814814814814
2,26,1,0,45,0.16666666666666666
2,27,3,0,30,0.1111111111111111
2,28,5,0,59,0.21851851851851853
2,29,1,0,43,0.15925925925925927
2,30,1,0,36,0.13333333333333333
2,31,2,0,46,0.17037037037037037
2,32,5,0,56,0.2074074074074074
2,33,5,0,52,0.1925925925925926
2,34,2,0,192,0.7111111111111111
2,35,4,0,46,0.17037037037037037
2,36,5,0,63,0.23333333333333334
2,37,4,1,36,0.13333333333333333
2,38,0,0,16,0.05925925925925926
2,39,1,0,90,0.3333333333333333
2,40,4,0,42,0.15555555555555556
2,41,1,0,78,0.28888888888888886
2,42,3,0,19,0.07037037037037037
2,43,5,0,47,0.17407407407407408
2,44,3,1,16,0.05925925925925926
2,45,0,0,20,0.07407407407407407
2,46,4,0,52,0.1925925925925926
2,47,1,0,38,0.14074074074074075
2,48,0,0,15,0.05555555555555555
2,49,5,0,52,0.1925925925925926
2,50,1,0,32,0.11851851851851852
2,51,1,0,38,0.14074074074074075
2,52,1,0,38,0.14074074074074075
2,53,3,0,15,0.05555555555555555
2,54,0,1,30,0.1111111111111111
2,55,5,0,47,0.17407407407407408
2,56,3,1,28,0.1037037037037037
2,57,0,1,20,0.07407407407407407
2,58,5,0,53,0.1962962962962963
2,59,2,1,84,0.3111111111111111
2,60,1,0,59,0.21851851851851853
2,61,5,0,90,0.3333333333333333
2,62,2,1,54,0.2
2,63,5,0,78,0.28888888888888886
2,64,2,1,66,0.24444444444444444
2,65,5,0,56,0.2074074074074074
2,66,5,0,52,0.1925925925925926
2,67,5,0,64,0.23703703703703705
3,0,2,0,46,0.17037037037037037
3,1,3,1,23,0.08518518518518518
3,2,4,0,40,0.14814814814814814
3,3,0,0,28,0.1037037037037037
3,4,1,0,39,0.14444444444444443
3,5,2,0,60,0.2222222222222222
3,6,5,1,66,0.24444444444444444
3,7,2,0,62,0.22962962962962963
3,8,1,1,67,0.24814814814814815
3,9,1,0,114,0.4222222222222222
3,10,4,1,30,0.1111111111111111
3,11,5,0,97,0.3592592592592593
3,12,3,0,16,0.05925925925925926
3,13,5,0,52,0.1925925925925926
3,14,2,0,129,0.4777777777777778
3,15,4,0,82,0.3037037037037037
3,16,4,1,59,0.21851851851851853
3,17,1,0,37,0.13703703703703704
3,18,2,0,62,0.22962962962962963
3,19,1,0,55,0.2037037037037037
3,20,2,0,99,0.36666666666666664
3,21,5,1,60,0.2222222222222222
3,22,0,0,17,0.06296296296296296
3,23,5,0,108,0.4
3,24,2,0,46,0.17037037037037037
3,25,1,1,178,0.6592592592592592
3,26,0,0,22,0.08148148148148149
3,27,4,0,43,0.15925925925925927
3,28,0,0,17,0.06296296296296296
3,29,3,0,69,0.25555555555555554
3,30,3,1,17,0.06296296296296296
3,31,2,0,71,0.26296296296296295
3,32,5,1,48,0.17777777777777778
3,33,4,0,45,0.16666666666666666
3,34,1,0,50,0.18518518518518517
3,35,1,0,41,0.15185185185185185
3,36,4,0,35,0.12962962962962962
3,37,2,1,66,0.24444444444444444
3,38,2,1,49,0.1814814814814815
3,39,4,0,53,0.1962962962962963
3,40,4,0,32,0.11851851851851852
3,41,2,1,60,0.2222222222222222
3,42,0,0,22,0.08148148148148149
3,43,2,0,64,0.23703703703703705
3,44,1,0,33,0.12222222222222222
3,45,3,0,60,0.2222222222222222
3,46,2,0,172,0.6370370370370371
3,47,0,0,19,0.07037037037037037
3,48,4,1,38,0.14074074074074075
3,49,2,0,54,0.2
3,50,4,0,35,0.12962962962962962
3,51,0,1,39,0.14444444444444443
3,52,3,0,24,0.08888888888888889
3,53,1,1,51,0.18888888888888888
3,54,2,0,54,0.2
3,55,1,0,30,0.1111111111111111
3,56,5,0,45,0.16666666666666666
3,57,3,1,30,0.1111111111111111
3,58,4,0,47,0.17407407407407408
3,59,1,0,38,0.14074074074074075
3,60,1,0,52,0.1925925925925926
3,61,0,0,18,0.06666666666666667
3,62,3,0,19,0.07037037037037037
3,63,2,1,93,0.34444444444444444
3,64,3,1,87,0.32222222222222224
3,65,1,1,53,0.1962962962962963
3,66,4,0,49,0.1814814814814815
3,67,5,0,117,0.43333333333333335
3,68,0,0,20,0.07407407407407407
3,69,1,0,158,0.5851851851851851
3,70,0,0,17,0.06296296296296296
3,71,1,0,40,0.14814814814814814
3,72,1,0,34,0.1259259259259259
3,73,3,0,17,0.06296296296296296
3,74,1,1,46,0.17037037037037037
3,75,5,0,65,0.24074074074074073
3,76,5,0,65,0.24074074074074073
3,77,4,0,30,0.1111111111111111
3,78,2,0,91,0.337037037037037
3,79,1,0,31,0.11481481481481481
3,80,1,0,241,0.8925925925925926
3,81,3,0,18,0.06666666666666667
3,82,1,1,76,0.2814814814814815
3,83,5,0,88,0.32592592592592595
3,84,0,0,21,0.07777777777777778
3,85,0,0,42,0.15555555555555556
3,86,3,0,22,0.08148148148148149
3,87,2,0,62,0.22962962962962963
3,88,5,0,50,0.18518518518518517
3,89,3,0,16,0.05925925925925926
3,90,4,1,44,0.16296296296296298
3,91,0,1,15,0.05555555555555555
3,92,0,0,20,0.07407407407407407
3,93,3,0,40,0.14814814814814814
3,94,2,0,45,0.16666666666666666
3,95,2,0,91,0.337037037037037
3,96,0,0,18,0.06666666666666667
3,97,4,0,99,0.36666666666666664
3,98,3,0,16,0.05925925925925926
3,99,3,0,21,0.07777777777777778
3,100,0,0,23,0.08518518518518518
3,101,3,0,18,0.06666666666666667
3,102,1,0,51,0.18888888888888888
3,103,4,0,31,0.11481481481481481
3,104,2,0,48,0.17777777777777778
3,105,3,0,50,0.18518518518518517
3,106,1,0,148,0.5481481481481482
3,107,2,0,71,0.26296296296296295
3,108,5,0,48,0.17777777777777778
3,109,2,0,57,0.2111111111111111
3,110,3,0,23,0.08518518518518518
3,111,1,0,78,0.28888888888888886
3,112,2,0,56,0.2074074074074074
3,113,4,0,52,0.1925925925925926
3,114,3,0,30,0.1111111111111111
3,115,0,0,23,0.08518518518518518
3,116,2,0,46,0.17037037037037037
3,117,0,0,16,0.05925925925925926
3,118,5,0,78,0.28888888888888886
3,119,5,0,102,0.37777777777777777
3,120,1,0,36,0.13333333333333333
3,121,4,0,32,0.11851851851851852
3,122,4,0,33,0.12222222222222222
3,123,1,0,48,0.17777777777777778
3,124,5,0,64,0.23703703703703705
3,125,3,0,18,0.06666666666666667
3,126,3,0,26,0.0962962962962963
3,127,1,0,70,0.25925925925925924
3,128,2,1,235,0.8703703703703703
3,129,4,0,30,0.1111111111111111
3,130,4,0,54,0.2
3,131,4,0,32,0.11851851851851852
3,132,2,0,57,0.2111111111111111
3,133,0,0,16,0.05925925925925926
3,134,3,1,24,0.08888888888888889
3,135,0,0,20,0.07407407407407407
3,136,2,0,57,0.2111111111111111
3,137,4,0,39,0.14444444444444443
3,138,1,0,31,0.11481481481481481
4,0,1,0,54,0.2
4,1,3,0,26,0.0962962962962963
4,2,4,0,42,0.15555555555555556
4,3,0,1,16,0.05925925925925926
4,4,4,0,49,0.1814814814814815
4,5,5,0,55,0.2037037037037037
4,6,4,0,47,0.17407407407407408
4,7,3,0,16,0.05925925925925926
4,8,3,0,37,0.13703703703703704
4,9,2,0,55,0.2037037037037037
4,10,5,0,105,0.3888888888888889
4,11,0,0,31,0.11481481481481481
4,12,4,0,52,0.1925925925925926
4,13,1,0,32,0.11851851851851852
4,14,1,0,40,0.14814814814814814
4,15,4,0,41,0.15185185185185185
4,16,2,0,61,0.22592592592592592
4,17,4,0,32,0.11851851851851852
4,18,4,1,37,0.13703703703703704
4,19,4,0,50,0.18518518518518517
4,20,5,0,49,0.1814814814814815
4,21,0,0,17,0.06296296296296296
4,22,0,0,15,0.05555555555555555
4,23,1,0,44,0.16296296296296298
4,24,2,0,48,0.17777777777777778
4,25,4,0,31,0.11481481481481481
4,26,4,0,79,0.29259259259259257
4,27,0,0,18,0.06666666666666667
4,28,0,0,20,0.07407407407407407
4,29,2,0,63,0.23333333333333334
4,30,5,0,59,0.21851851851851853
4,31,2,0,75,0.2777777777777778
4,32,4,0,62,0.22962962962962963
4,33,1,0,31,0.11481481481481481
4,34,1,0,32,0.11851851851851852
4,35,4,0,46,0.17037037037037037
4,36,4,0,34,0.1259259259259259
4,37,3,0,50,0.18518518518518517
4,38,3,0,21,0.07777777777777778
4,39,1,0,36,0.13333333333333333
4,40,5,0,66,0.24444444444444444
4,41,2,0,58,0.21481481481481482
4,42,0,0,19,0.07037037037037037
4,43,5,0,65,0.24074074074074073
4,44,5,0,92,0.34074074074074073
4,45,0,1,17,0.06296296296296296
4,46,3,1,16,0.05925925925925926
4,47,5,0,50,0.18518518518518517
4,48,4,0,33,0.12222222222222222
4,49,5,1,49,0.1814814814814815
4,50,0,0,21,0.07777777777777778
4,51,2,0,225,0.8333333333333334
4,52,5,1,49,0.1814814814814815
4,53,2,1,53,0.1962962962962963
4,54,5,0,68,0.2518518518518518
4,55,1,0,58,0.21481481481481482
4,56,1,0,53,0.1962962962962963
4,57,2,0,171,0.6333333333333333
4,58,2,0,92,0.34074074074074073
4,59,5,0,68,0.2518518518518518
4,60,1,1,30,0.1111111111111111
4,61,5,0,49,0.1814814814814815
4,62,1,0,31,0.11481481481481481
4,63,3,0,35,0.12962962962962962
4,64,4,1,50,0.18518518518518517
4,65,2,0,47,0.17407407407407408
4,66,3,0,17,0.06296296296296296
4,67,0,0,18,0.06666666666666667
4,68,2,0,63,0.23333333333333334
4,69,1,0,36,0.13333333333333333
4,70,1,0,70,0.25925925925925924
4,71,0,0,16,0.05925925925925926
4,72,5,1,53,0.1962962962962963
4,73,3,0,15,0.05555555555555555
4,74,5,0,270,1.0
4,75,3,1,20,0.07407407407407407
4,76,0,0,20,0.07407407407407407
4,77,1,0,31,0.11481481481481481
4,78,2,0,237,0.8777777777777778
4,79,4,0,52,0.1925925925925926
4,80,2,0,51,0.18888888888888888
4,81,0,0,18,0.06666666666666667
4,82,1,0,61,0.22592592592592592
4,83,0,0,70,0.25925925925925924
4,84,5,0,50,0.18518518518518517
4,85,2,0,181,0.6703703703703704
4,86,5,0,64,0.23703703703703705
4,87,1,1,67,0.24814814814814815
4,88,1,0,42,0.15555555555555556
4,89,5,0,63,0.23333333333333334
4,90,1,0,39,0.14444444444444443
4,91,5,1,45,0.16666666666666666
4,92,1,0,47,0.17407407407407408
4,93,3,0,18,0.06666666666666667
4,94,2,0,73,0.27037037037037037
4,95,2,1,122,0.45185185185185184
4,96,3,1,48,0.17777777777777778
4,97,0,0,37,0.13703703703703704
4,98,1,0,32,0.11851851851851852
4,99,3,0,24,0.08888888888888889
4,100,2,0,158,0.5851851851851851
4,101,1,0,108,0.4
4,102,5,0,65,0.24074074074074073
4,103,0,0,16,0.05925925925925926
4,104,4,1,69,0.25555555555555554
4,105,4,0,35,0.12962962962962962
4,106,2,0,51,0.18888888888888888
4,107,4,0,31,0.11481481481481481
4,108,2,1,65,0.24074074074074073
4,109,2,0,57,0.2111111111111111
4,110,4,0,55,0.2037037037037037
4,111,5,0,66,0.24444444444444444
4,112,1,0,35,0.12962962962962962
4,113,5,0,48,0.17777777777777778
4,114,1,0,45,0.16666666666666666
4,115,0,0,16,0.05925925925925926
4,116,0,0,25,0.09259259259259259
4,117,2,0,127,0.4703703703703704
4,118,2,0,74,0.2740740740740741
4,119,1,0,44,0.16296296296296298
4,120,4,0,31,0.11481481481481481
4,121,1,0,43,0.15925925925925927
4,122,4,1,35,0.12962962962962962
4,123,2,0,46,0.17037037037037037
4,124,2,0,176,0.6518518518518519
4,125,3,0,18,0.06666666666666667
4,126,4,0,33,0.12222222222222222
4,127,1,1,36,0.13333333333333333
4,128,1,1,34,0.1259259259259259
4,129,4,0,33,0.12222222222222222
4,130,5,0,95,0.35185185185185186
4,131,4,0,31,0.11481481481481481
4,132,3,1,26,0.0962962962962963
4,133,4,0,37,0.13703703703703704
4,134,0,0,30,0.1111111111111111
4,135,5,0,71,0.26296296296296295
4,136,2,1,51,0.18888888888888888
4,137,4,0,122,0.45185185185185184
4,138,3,0,15,0.05555555555555555
4,139,3,0,19,0.07037037037037037
4,140,2,0,51,0.18888888888888888
4,141,5,0,96,0.35555555555555557
4,142,2,0,46,0.17037037037037037
4,143,1,0,30,0.1111111111111111
4,144,0,1,25,0.09259259259259259
4,145,5,0,51,0.18888888888888888
4,146,4,0,57,0.2111111111111111
4,147,3,1,23,0.08518518518518518
4,148,0,0,22,0.08148148148148149
4,149,1,0,75,0.2777777777777778
4,150,1,0,40,0.14814814814814814
4,151,0,0,16,0.05925925925925926
4,152,3,0,28,0.1037037037037037
4,153,0,0,18,0.06666666666666667
4,154,0,0,20,0.07407407407407407
4,155,3,1,16,0.05925925925925926
4,156,5,0,51,0.18888888888888888
4,157,0,0,15,0.05555555555555555
4,158,4,0,41,0.15185185185185185
4,159,5,1,51,0.18888888888888888
4,160,0,0,22,0.08148148148148149
4,161,0,0,15,0.05555555555555555
4,162,4,0,66,0.24444444444444444
4,163,4,1,43,0.15925925925925927
4,164,2,0,48,0.17777777777777778
4,165,3,1,41,0.15185185185185185
4,166,0,0,37,0.13703703703703704
4,167,0,0,21,0.07777777777777778
4,168,5,1,83,0.3074074074074074
4,169,2,1,55,0.2037037037037037
4,170,2,1,86,0.31851851851851853
4,171,2,1,61,0.22592592592592592
4,172,2,0,130,0.48148148148148145
4,173,1,0,33,0.12222222222222222
4,174,2,0,52,0.1925925925925926
4,175,3,0,30,0.1111111111111111
4,176,4,0,42,0.15555555555555556
4,177,4,0,47,0.17407407407407408
4,178,1,0,49,0.1814814814814815
4,179,0,0,19,0.07037037037037037
4,180,3,0,21,0.07777777777777778
4,181,0,1,16,0.05925925925925926
4,182,4,0,106,0.3925925925925926
4,183,2,0,66,0.24444444444444444
4,184,0,0,21,0.07777777777777778
4,185,1,1,41,0.15185185185185185
4,186,1,0,44,0.16296296296296298
4,187,5,0,58,0.21481481481481482
5,0,4,0,83,0.3074074074074074
5,1,0,0,16,0.05925925925925926
5,2,4,0,47,0.17407407407407408
5,3,0,0,28,0.1037037037037037
5,4,3,0,16,0.05925925925925926
5,5,3,0,15,0.05555555555555555
5,6,0,1,17,0.06296296296296296
5,7,4,0,40,0.14814814814814814
5,8,5,0,47,0.17407407407407408
5,9,3,1,34,0.1259259259259259
5,10,0,1,18,0.06666666666666667
5,11,2,1,53,0.1962962962962963
5,12,3,1,15,0.05555555555555555
5,13,0,0,16,0.05925925925925926
5,14,0,1,16,0.05925925925925926
5,15,5,0,96,0.35555555555555557
5,16,2,0,57,0.2111111111111111
5,17,4,0,41,0.15185185185185185
5,18,5,0,114,0.4222222222222222
5,19,0,1,23,0.08518518518518518
5,20,5,0,56,0.2074074074074074
5,21,4,0,34,0.1259259259259259
5,22,5,0,67,0.24814814814814815
5,23,2,0,67,0.24814814814814815
5,24,2,0,54,0.2
5,25,4,0,35,0.12962962962962962
5,26,5,1,70,0.25925925925925924
5,27,4,1,107,0.3962962962962963
5,28,1,0,33,0.12222222222222222
5,29,0,1,17,0.06296296296296296
5,30,1,0,45,0.16666666666666666
5,31,3,0,46,0.17037037037037037
5,32,0,0,17,0.06296296296296296
5,33,2,0,55,0.2037037037037037
5,34,2,0,48,0.17777777777777778
5,35,4,1,110,0.4074074074074074
5,36,0,0,18,0.06666666666666667
5,37,0,0,21,0.07777777777777778
5,38,0,0,34,0.1259259259259259
5,39,4,0,73,0.27037037037037037
5,40,0,0,26,0.0962962962962963
5,41,0,0,23,0.08518518518518518
5,42,3,0,26,0.0962962962962963
5,43,5,0,49,0.1814814814814815
5,44,1,0,39,0.14444444444444443
5,45,4,1,32,0.11851851851851852
5,46,1,1,36,0.13333333333333333
5,47,5,0,93,0.34444444444444444
5,48,5,0,62,0.22962962962962963
5,49,2,1,64,0.23703703703703705
5,50,1,0,49,0.1814814814814815
5,51,2,0,62,0.22962962962962963
5,52,1,0,32,0.11851851851851852
5,53,2,0,95,0.35185185185185186
5,54,5,1,61,0.22592592592592592
5,55,2,0,106,0.3925925925925926
5,56,0,0,26,0.0962962962962963
5,57,4,0,46,0.17037037037037037
5,58,2,0,48,0.17777777777777778
5,59,3,1,23,0.08518518518518518
5,60,3,1,29,0.10740740740740741
5,61,3,0,33,0.12222222222222222
5,62,1,1,78,0.28888888888888886
5,63,0,0,18,0.06666666666666667
5,64,0,0,26,0.0962962962962963
5,65,3,1,25,0.09259259259259259
5,66,2,0,57,0.2111111111111111
5,67,5,0,48,0.17777777777777778
5,68,0,0,15,0.05555555555555555
5,69,1,0,44,0.16296296296296298
5,70,4,0,35,0.12962962962962962
5,71,5,0,68,0.2518518518518518
5,72,5,0,167,0.6185185185185185
5,73,3,0,15,0.05555555555555555
5,74,1,1,45,0.16666666666666666
5,75,3,0,16,0.05925925925925926
5,76,4,0,32,0.11851851851851852
5,77,2,0,73,0.27037037037037037
5,78,0,0,15,0.05555555555555555
5,79,2,1,75,0.2777777777777778
5,80,4,0,43,0.15925925925925927
5,81,1,0,55,0.2037037037037037
5,82,5,0,46,0.17037037037037037
5,83,5,0,47,0.17407407407407408
5,84,0,0,16,0.05925925925925926
5,85,2,0,55,0.2037037037037037
