Subframe,Index,Service_type,Handover,Packet_size,Packet_size_norm
4,1,1,1,37,0.13703703703703704
4,2,3,1,20,0.07407407407407407
4,3,1,0,32,0.11851851851851852
4,4,2,0,48,0.17777777777777778
4,5,1,0,67,0.24814814814814815
4,6,4,0,41,0.15185185185185185
4,7,5,0,62,0.22962962962962963
4,8,5,0,94,0.34814814814814815
4,9,5,1,49,0.1814814814814815
4,10,3,0,18,0.06666666666666667
4,11,3,0,20,0.07407407407407407
4,12,3,0,17,0.06296296296296296
4,13,2,0,52,0.1925925925925926
4,14,1,0,41,0.15185185185185185
4,15,4,0,34,0.1259259259259259
4,16,1,0,33,0.12222222222222222
4,17,4,0,45,0.16666666666666666
4,18,4,1,37,0.13703703703703704
4,19,1,1,36,0.13333333333333333
4,20,1,0,32,0.11851851851851852
4,21,0,1,42,0.15555555555555556
4,22,4,0,43,0.15925925925925927
4,23,0,0,18,0.06666666666666667
4,24,0,1,32,0.11851851851851852
4,25,0,0,52,0.1925925925925926
4,26,3,0,17,0.06296296296296296
4,27,4,0,46,0.17037037037037037
4,28,0,0,23,0.08518518518518518
4,29,5,1,172,0.6370370370370371
4,30,5,0,48,0.17777777777777778
4,31,1,1,38,0.14074074074074075
4,32,0,1,20,0.07407407407407407
4,33,1,1,31,0.11481481481481481
4,34,3,0,23,0.08518518518518518
4,35,4,1,39,0.14444444444444443
4,36,3,0,16,0.05925925925925926
4,37,5,0,61,0.22592592592592592
4,38,4,0,37,0.13703703703703704
4,39,0,0,83,0.3074074074074074
4,40,3,0,17,0.06296296296296296
4,41,1,1,31,0.11481481481481481
4,42,5,1,49,0.1814814814814815
4,43,1,0,81,0.3
4,44,4,0,36,0.13333333333333333
4,45,1,0,35,0.12962962962962962
4,46,4,0,71,0.26296296296296295
4,47,5,0,95,0.35185185185185186
4,48,5,1,48,0.17777777777777778
4,49,3,1,21,0.07777777777777778
4,50,2,1,47,0.17407407407407408
4,51,1,0,43,0.15925925925925927
4,52,3,0,50,0.18518518518518517
4,53,4,0,51,0.18888888888888888
4,54,2,0,61,0.22592592592592592
4,55,1,0,63,0.23333333333333334
4,56,4,0,75,0.2777777777777778
4,57,2,0,58,0.21481481481481482
4,58,0,0,20,0.07407407407407407
4,59,4,0,36,0.13333333333333333
4,60,5,1,45,0.16666666666666666
4,61,4,0,37,0.13703703703703704
4,62,1,0,37,0.13703703703703704
4,63,1,0,33,0.12222222222222222
4,64,3,1,19,0.07037037037037037
4,65,3,0,17,0.06296296296296296
4,66,1,0,38,0.14074074074074075
4,67,4,0,31,0.11481481481481481
4,68,3,0,18,0.06666666666666667
4,69,5,0,85,0.3148148148148148
4,70,5,1,82,0.3037037037037037
4,71,3,1,18,0.06666666666666667
4,72,4,0,55,0.2037037037037037
4,73,4,0,270,1.0
4,74,3,0,19,0.07037037037037037
4,75,1,1,91,0.337037037037037
4,76,4,0,35,0.12962962962962962
4,77,4,0,40,0.14814814814814814
4,78,0,0,17,0.06296296296296296
4,79,1,0,37,0.13703703703703704
4,80,4,0,35,0.12962962962962962
4,81,3,0,26,0.0962962962962963
4,82,5,0,52,0.1925925925925926
4,83,5,1,113,0.4185185185185185
4,84,4,0,79,0.29259259259259257
4,85,3,0,16,0.05925925925925926
4,86,2,0,78,0.28888888888888886
4,87,3,0,19,0.07037037037037037
4,88,4,1,36,0.13333333333333333
4,89,2,0,59,0.21851851851851853
4,90,0,0,36,0.13333333333333333
4,91,4,0,33,0.12222222222222222
4,92,2,1,48,0.17777777777777778
4,93,5,1,59,0.21851851851851853
5,0,2,0,45,0.16666666666666666
5,1,3,0,31,0.11481481481481481
5,2,0,1,20,0.07407407407407407
5,3,1,0,30,0.1111111111111111
5,4,3,1,19,0.07037037037037037
5,5,4,0,37,0.13703703703703704
5,6,2,1,109,0.40370370370370373
5,7,5,0,46,0.17037037037037037
5,8,5,0,52,0.1925925925925926
5,9,4,1,32,0.11851851851851852
5,10,5,0,60,0.2222222222222222
5,11,5,0,55,0.2037037037037037
5,12,1,0,35,0.12962962962962962
5,13,5,0,71,0.26296296296296295
5,14,1,0,34,0.1259259259259259
5,15,4,0,35,0.12962962962962962
5,16,1,0,40,0.14814814814814814
5,17,1,1,30,0.1111111111111111
5,18,3,0,24,0.08888888888888889
5,19,1,0,36,0.13333333333333333
5,20,0,0,17,0.06296296296296296
5,21,4,0,88,0.32592592592592595
5,22,0,1,31,0.11481481481481481
5,23,5,0,58,0.21481481481481482
5,24,2,0,47,0.17407407407407408
5,25,5,1,95,0.35185185185185186
5,26,3,0,29,0.10740740740740741
5,27,0,0,16,0.05925925925925926
5,28,2,0,60,0.2222222222222222
5,29,1,0,47,0.17407407407407408
5,30,5,0,62,0.22962962962962963
5,31,4,0,36,0.13333333333333333
5,32,5,0,49,0.1814814814814815
5,33,5,1,50,0.18518518518518517
5,34,3,0,24,0.08888888888888889
5,35,5,0,81,0.3
5,36,3,0,18,0.06666666666666667
5,37,4,0,40,0.14814814814814814
5,38,4,0,54,0.2
5,39,0,0,15,0.05555555555555555
5,40,3,1,232,0.8592592592592593
5,41,1,1,41,0.15185185185185185
5,42,5,0,65,0.24074074074074073
5,43,3,1,16,0.05925925925925926
5,44,2,0,57,0.2111111111111111
5,45,3,1,16,0.05925925925925926
5,46,1,0,38,0.14074074074074075
5,47,4,0,30,0.1111111111111111
5,48,4,0,32,0.11851851851851852
5,49,4,0,43,0.15925925925925927
5,50,4,0,46,0.17037037037037037
5,51,0,0,18,0.06666666666666667
5,52,0,0,26,0.0962962962962963
5,53,5,0,131,0.48518518518518516
5,54,0,0,20,0.07407407407407407
5,55,4,0,35,0.12962962962962962
5,56,2,1,118,0.43703703703703706
5,57,1,0,49,0.1814814814814815
5,58,0,1,17,0.06296296296296296
5,59,1,0,63,0.23333333333333334
5,60,3,0,27,0.1
5,61,5,0,50,0.18518518518518517
5,62,4,0,43,0.15925925925925927
5,63,2,0,85,0.3148148148148148
5,64,2,0,45,0.16666666666666666
5,65,3,0,22,0.08148148148148149
5,66,4,0,45,0.16666666666666666
5,67,0,0,20,0.07407407407407407
5,68,0,0,16,0.05925925925925926
5,69,3,1,32,0.11851851851851852
5,70,0,0,17,0.06296296296296296
5,71,4,0,30,0.1111111111111111
5,72,1,1,32,0.11851851851851852
6,0,3,0,51,0.18888888888888888
6,1,3,0,15,0.05555555555555555
6,2,1,0,39,0.14444444444444443
6,3,3,0,18,0.06666666666666667
6,4,1,1,68,0.2518518518518518
6,5,0,0,15,0.05555555555555555
6,6,1,0,31,0.11481481481481481
6,7,1,0,49,0.1814814814814815
6,8,0,0,18,0.06666666666666667
6,9,4,0,36,0.13333333333333333
6,10,2,1,55,0.2037037037037037
6,11,4,0,30,0.1111111111111111
6,12,0,0,17,0.06296296296296296
6,13,4,1,31,0.11481481481481481
6,14,3,0,16,0.05925925925925926
6,15,3,0,20,0.07407407407407407
6,16,4,0,96,0.35555555555555557
6,17,4,0,87,0.32222222222222224
6,18,5,0,55,0.2037037037037037
6,19,3,1,17,0.06296296296296296
6,20,3,0,18,0.06666666666666667
6,21,3,0,23,0.08518518518518518
6,22,5,0,84,0.3111111111111111
6,23,5,0,127,0.4703703703703704
6,24,5,0,62,0.22962962962962963
6,25,0,0,17,0.06296296296296296
6,26,1,0,31,0.11481481481481481
6,27,2,0,63,0.23333333333333334
6,28,3,0,29,0.10740740740740741
6,29,4,0,48,0.17777777777777778
6,30,0,0,23,0.08518518518518518
6,31,1,0,62,0.22962962962962963
6,32,0,1,41,0.15185185185185185
6,33,4,0,36,0.13333333333333333
6,34,4,0,32,0.11851851851851852
6,35,4,1,270,1.0
6,36,2,0,91,0.337037037037037
6,37,1,1,44,0.16296296296296298
6,38,5,0,48,0.17777777777777778
6,39,3,1,17,0.06296296296296296
6,40,0,0,17,0.06296296296296296
6,41,4,1,117,0.43333333333333335
6,42,1,0,48,0.17777777777777778
6,43,4,0,129,0.4777777777777778
6,44,1,0,61,0.22592592592592592
6,45,5,1,52,0.1925925925925926
7,0,0,0,101,0.37407407407407406
7,1,5,1,61,0.22592592592592592
7,2,1,0,34,0.1259259259259259
7,3,1,1,270,1.0
7,4,3,0,15,0.05555555555555555
7,5,2,0,61,0.22592592592592592
7,6,0,0,44,0.16296296296296298
7,7,4,0,33,0.12222222222222222
7,8,1,0,78,0.28888888888888886
7,9,1,1,33,0.12222222222222222
7,10,1,0,37,0.13703703703703704
7,11,5,0,50,0.18518518518518517
7,12,3,1,32,0.11851851851851852
7,13,2,0,78,0.28888888888888886
7,14,1,0,30,0.1111111111111111
7,15,2,0,78,0.28888888888888886
7,16,1,1,45,0.16666666666666666
7,17,4,0,33,0.12222222222222222
7,18,3,0,15,0.05555555555555555
7,19,3,0,56,0.2074074074074074
7,20,4,0,56,0.2074074074074074
7,21,1,0,32,0.11851851851851852
7,22,3,0,182,0.674074074074074
7,23,2,1,57,0.2111111111111111
7,24,4,0,33,0.12222222222222222
7,25,0,0,20,0.07407407407407407
7,26,2,0,98,0.362962962962963
7,27,2,0,50,0.18518518518518517
7,28,2,0,67,0.24814814814814815
7,29,4,0,34,0.1259259259259259
7,30,3,0,18,0.06666666666666667
7,31,4,1,61,0.22592592592592592
7,32,2,0,71,0.26296296296296295
7,33,3,1,17,0.06296296296296296
7,34,5,1,47,0.17407407407407408
7,35,4,0,39,0.14444444444444443
7,36,4,0,31,0.11481481481481481
7,37,3,0,20,0.07407407407407407
7,38,3,1,17,0.06296296296296296
7,39,3,0,21,0.07777777777777778
7,40,1,0,33,0.12222222222222222
7,41,3,0,16,0.05925925925925926
7,42,5,0,57,0.2111111111111111
7,43,0,0,18,0.06666666666666667
7,44,5,1,71,0.26296296296296295
7,45,0,0,57,0.2111111111111111
8,0,5,0,245,0.9074074074074074
8,1,2,0,65,0.24074074074074073
8,2,1,0,62,0.22962962962962963
8,3,4,1,35,0.12962962962962962
8,4,1,0,33,0.12222222222222222
8,5,2,0,81,0.3
8,6,2,0,51,0.18888888888888888
8,7,2,0,64,0.23703703703703705
8,8,3,1,16,0.05925925925925926
8,9,5,0,81,0.3
8,10,1,1,43,0.15925925925925927
8,11,4,1,48,0.17777777777777778
8,12,4,0,48,0.17777777777777778
8,13,1,0,34,0.1259259259259259
8,14,1,0,35,0.12962962962962962
8,15,3,0,16,0.05925925925925926
8,16,2,0,54,0.2
8,17,2,0,53,0.1962962962962963
8,18,5,0,100,0.37037037037037035
8,19,4,1,35,0.12962962962962962
8,20,4,0,30,0.1111111111111111
8,21,1,0,60,0.2222222222222222
8,22,5,0,46,0.17037037037037037
8,23,0,1,16,0.05925925925925926
8,24,5,0,104,0.3851851851851852
8,25,1,0,51,0.18888888888888888
8,26,4,0,52,0.1925925925925926
8,27,0,0,21,0.07777777777777778
8,28,1,0,39,0.14444444444444443
8,29,4,0,32,0.11851851851851852
8,30,5,0,48,0.17777777777777778
8,31,5,0,96,0.35555555555555557
8,32,2,0,45,0.16666666666666666
8,33,1,0,62,0.22962962962962963
8,34,3,0,25,0.09259259259259259
8,35,0,0,26,0.0962962962962963
8,36,2,1,61,0.22592592592592592
8,37,4,0,32,0.11851851851851852
8,38,3,1,33,0.12222222222222222
8,39,4,1,35,0.12962962962962962
8,40,1,1,61,0.22592592592592592
8,41,4,0,42,0.15555555555555556
8,42,3,1,17,0.06296296296296296
8,43,1,0,66,0.24444444444444444
8,44,5,0,267,0.9888888888888889
8,45,1,0,36,0.13333333333333333
8,46,2,0,49,0.1814814814814815
8,47,1,1,43,0.15925925925925927
8,48,2,0,53,0.1962962962962963
8,49,3,0,26,0.0962962962962963
8,50,3,0,16,0.05925925925925926
8,51,5,0,77,0.2851851851851852
8,52,5,0,174,0.6444444444444445
8,53,0,0,21,0.07777777777777778
8,54,0,1,35,0.12962962962962962
8,55,2,0,52,0.1925925925925926
8,56,4,0,30,0.1111111111111111
8,57,2,0,71,0.26296296296296295
8,58,4,0,38,0.14074074074074075
8,59,0,0,25,0.09259259259259259
8,60,5,0,52,0.1925925925925926
8,61,2,0,114,0.4222222222222222
8,62,3,0,18,0.06666666666666667
8,63,4,0,202,0.7481481481481481
8,64,0,0,18,0.06666666666666667
8,65,5,0,73,0.27037037037037037
8,66,3,0,31,0.11481481481481481
8,67,1,1,34,0.1259259259259259
8,68,2,0,77,0.2851851851851852
8,69,0,0,22,0.08148148148148149
8,70,4,1,42,0.15555555555555556
8,71,2,0,60,0.2222222222222222
8,72,1,1,49,0.1814814814814815
8,73,0,0,44,0.16296296296296298
8,74,0,0,90,0.3333333333333333
8,75,1,0,46,0.17037037037037037
8,76,0,1,29,0.10740740740740741
8,77,5,0,85,0.3148148148148148
8,78,0,0,20,0.07407407407407407
8,79,1,0,34,0.1259259259259259
8,80,2,0,58,0.21481481481481482
8,81,4,1,34,0.1259259259259259
8,82,1,1,36,0.13333333333333333
8,83,3,0,17,0.06296296296296296
8,84,3,0,25,0.09259259259259259
8,85,2,0,252,0.9333333333333333
9,0,2,0,55,0.2037037037037037
9,1,2,0,62,0.22962962962962963
9,2,5,0,51,0.18888888888888888
9,3,0,0,32,0.11851851851851852
9,4,3,0,23,0.08518518518518518
9,5,5,0,68,0.2518518518518518
9,6,0,0,17,0.06296296296296296
9,7,1,0,33,0.12222222222222222
9,8,4,0,45,0.16666666666666666
9,9,0,0,20,0.07407407407407407
9,10,3,0,18,0.06666666666666667
9,11,2,1,101,0.37407407407407406
9,12,3,0,45,0.16666666666666666
9,13,1,1,35,0.12962962962962962
9,14,3,0,32,0.11851851851851852
9,15,2,1,55,0.2037037037037037
9,16,0,0,40,0.14814814814814814
9,17,3,0,23,0.08518518518518518
9,18,2,0,92,0.34074074074074073
9,19,1,0,49,0.1814814814814815
9,20,0,0,21,0.07777777777777778
9,21,1,0,31,0.11481481481481481
9,22,4,1,40,0.14814814814814814
9,23,0,0,22,0.08148148148148149
9,24,4,1,38,0.14074074074074075
9,25,3,0,17,0.06296296296296296
9,26,0,0,32,0.11851851851851852
9,27,5,0,53,0.1962962962962963
9,28,4,0,34,0.1259259259259259
9,29,3,0,21,0.07777777777777778
9,30,0,0,22,0.08148148148148149
9,31,1,0,32,0.11851851851851852
9,32,0,0,18,0.06666666666666667
9,33,5,0,59,0.21851851851851853
9,34,0,1,16,0.05925925925925926
9,35,3,0,18,0.06666666666666667
9,36,5,0,89,0.3296296296296296
9,37,4,1,36,0.13333333333333333
9,38,4,0,35,0.12962962962962962
9,39,5,0,50,0.18518518518518517
9,40,1,0,36,0.13333333333333333
9,41,2,0,127,0.4703703703703704
9,42,1,0,35,0.12962962962962962
9,43,1,1,43,0.15925925925925927
9,44,1,0,36,0.13333333333333333
9,45,2,0,55,0.2037037037037037
9,46,4,0,35,0.12962962962962962
9,47,3,0,30,0.1111111111111111
9,48,2,1,57,0.2111111111111111
9,49,5,0,51,0.18888888888888888
9,50,5,0,233,0.8629629629629629
9,51,2,0,49,0.1814814814814815
9,52,3,1,18,0.06666666666666667
9,53,3,0,16,0.05925925925925926
9,54,0,0,17,0.06296296296296296
10,0,0,1,17,0.06296296296296296
10,1,5,1,154,0.5703703703703704
10,2,1,0,32,0.11851851851851852
10,3,2,1,87,0.32222222222222224
10,4,0,1,19,0.07037037037037037
10,5,5,0,47,0.17407407407407408
10,6,0,0,16,0.05925925925925926
10,7,2,0,84,0.3111111111111111
10,8,4,0,33,0.12222222222222222
10,9,5,1,61,0.22592592592592592
10,10,3,0,19,0.07037037037037037
10,11,5,0,49,0.1814814814814815
10,12,5,0,46,0.17037037037037037
10,13,5,1,50,0.18518518518518517
10,14,4,0,74,0.2740740740740741
10,15,4,0,44,0.16296296296296298
10,16,1,0,55,0.2037037037037037
10,17,2,0,70,0.25925925925925924
10,18,4,0,55,0.2037037037037037
10,19,4,0,31,0.11481481481481481
10,20,5,0,57,0.2111111111111111
10,21,5,1,59,0.21851851851851853
10,22,1,0,30,0.1111111111111111
10,23,0,0,31,0.11481481481481481
10,24,4,0,91,0.337037037037037
11,0,2,1,84,0.3111111111111111
11,1,4,0,30,0.1111111111111111
11,2,0,0,15,0.05555555555555555
11,3,5,0,77,0.2851851851851852
11,4,3,0,28,0.1037037037037037
11,5,2,0,66,0.24444444444444444
11,6,4,0,74,0.2740740740740741
11,7,1,1,50,0.18518518518518517
11,8,5,0,63,0.23333333333333334
11,9,5,0,56,0.2074074074074074
11,10,5,1,62,0.22962962962962963
11,11,4,0,116,0.42962962962962964
11,12,3,0,15,0.05555555555555555
11,13,1,0,31,0.11481481481481481
11,14,4,0,58,0.21481481481481482
11,15,0,0,21,0.07777777777777778
11,16,0,0,23,0.08518518518518518
11,17,4,0,65,0.24074074074074073
11,18,0,0,26,0.0962962962962963
11,19,4,0,43,0.15925925925925927
11,20,4,0,49,0.1814814814814815
11,21,0,1,18,0.06666666666666667
11,22,2,0,60,0.2222222222222222
11,23,2,0,71,0.26296296296296295
11,24,4,1,54,0.2
11,25,2,0,47,0.17407407407407408
11,26,3,0,19,0.07037037037037037
11,27,1,1,75,0.2777777777777778
11,28,1,0,51,0.18888888888888888
11,29,3,1,32,0.11851851851851852
11,30,1,0,33,0.12222222222222222
11,31,0,1,24,0.08888888888888889
11,32,1,0,52,0.1925925925925926
11,33,2,1,65,0.24074074074074073
11,34,1,1,75,0.2777777777777778
11,35,5,0,73,0.27037037037037037
11,36,5,0,78,0.28888888888888886
11,37,2,0,47,0.17407407407407408
11,38,1,0,37,0.13703703703703704
11,39,2,0,45,0.16666666666666666
11,40,5,0,54,0.2
11,41,1,1,71,0.26296296296296295
11,42,4,0,39,0.14444444444444443
11,43,1,0,49,0.1814814814814815
11,44,3,0,21,0.07777777777777778
11,45,0,0,18,0.06666666666666667
11,46,5,0,50,0.18518518518518517
11,47,2,0,65,0.24074074074074073
11,48,4,1,39,0.14444444444444443
11,49,2,0,63,0.23333333333333334
11,50,5,0,45,0.16666666666666666
11,51,2,0,54,0.2
11,52,3,0,15,0.05555555555555555
11,53,3,0,16,0.05925925925925926
11,54,0,0,18,0.06666666666666667
11,55,5,0,103,0.3814814814814815
11,56,5,0,56,0.2074074074074074
11,57,4,0,61,0.22592592592592592
11,58,0,0,20,0.07407407407407407
11,59,2,0,115,0.42592592592592593
11,60,3,0,17,0.06296296296296296
11,61,1,0,57,0.2111111111111111
11,62,5,0,126,0.4666666666666667
11,63,5,0,61,0.22592592592592592
11,64,3,0,18,0.06666666666666667
11,65,0,0,21,0.07777777777777778
11,66,5,0,71,0.26296296296296295
11,67,1,0,49,0.1814814814814815
11,68,5,0,61,0.22592592592592592
11,69,2,0,56,0.2074074074074074
11,70,2,1,53,0.1962962962962963
11,71,0,0,49,0.1814814814814815
11,72,2,0,59,0.21851851851851853
11,73,1,0,91,0.337037037037037
11,74,0,0,15,0.05555555555555555
11,75,2,0,58,0.21481481481481482
12,0,0,0,16,0.05925925925925926
12,1,3,0,20,0.07407407407407407
12,2,3,0,19,0.07037037037037037
12,3,2,0,55,0.2037037037037037
12,4,2,0,64,0.23703703703703705
12,5,2,0,53,0.1962962962962963
