Subframe,Index,Service_type,Handover,Packet_size,Packet_size_norm
1,16,0,1,25,0.09259259259259259
1,17,4,0,35,0.12962962962962962
1,18,2,1,49,0.1814814814814815
1,19,3,1,30,0.1111111111111111
1,20,1,0,39,0.14444444444444443
1,21,0,0,29,0.10740740740740741
1,22,5,0,62,0.22962962962962963
1,23,0,0,17,0.06296296296296296
1,24,4,0,48,0.17777777777777778
1,25,5,0,62,0.22962962962962963
1,26,5,0,81,0.3
1,27,5,0,72,0.26666666666666666
1,28,3,1,70,0.25925925925925924
1,29,1,0,94,0.34814814814814815
1,30,4,0,30,0.1111111111111111
1,31,4,1,59,0.21851851851851853
1,32,0,0,19,0.07037037037037037
1,33,1,0,34,0.1259259259259259
1,34,3,0,48,0.17777777777777778
1,35,3,0,16,0.05925925925925926
1,36,4,0,72,0.26666666666666666
1,37,3,0,16,0.05925925925925926
1,38,0,0,16,0.05925925925925926
1,39,2,0,48,0.17777777777777778
1,40,5,0,106,0.3925925925925926
1,41,4,0,51,0.18888888888888888
1,42,2,0,56,0.2074074074074074
1,43,3,0,39,0.14444444444444443
1,44,3,0,58,0.21481481481481482
1,45,2,0,57,0.2111111111111111
1,46,1,1,37,0.13703703703703704
1,47,2,0,48,0.17777777777777778
1,48,4,1,34,0.1259259259259259
1,49,4,0,45,0.16666666666666666
1,50,0,0,16,0.05925925925925926
1,51,5,0,53,0.1962962962962963
1,52,4,0,46,0.17037037037037037
1,53,2,0,59,0.21851851851851853
1,54,3,1,19,0.07037037037037037
1,55,1,0,55,0.2037037037037037
1,56,2,1,73,0.27037037037037037
1,57,3,0,16,0.05925925925925926
1,58,3,0,17,0.06296296296296296
1,59,5,0,270,1.0
1,60,1,0,43,0.15925925925925927
1,61,3,0,28,0.1037037037037037
1,62,5,0,57,0.2111111111111111
1,63,0,0,33,0.12222222222222222
1,64,5,0,50,0.18518518518518517
1,65,2,0,68,0.2518518518518518
1,66,1,0,37,0.13703703703703704
1,67,4,0,31,0.11481481481481481
1,68,3,0,24,0.08888888888888889
1,69,0,0,21,0.07777777777777778
1,70,0,0,16,0.05925925925925926
1,71,2,0,58,0.21481481481481482
1,72,1,1,43,0.15925925925925927
1,73,1,1,270,1.0
1,74,2,1,88,0.32592592592592595
1,75,5,1,52,0.1925925925925926
1,76,5,0,76,0.2814814814814815
1,77,3,0,46,0.17037037037037037
1,78,3,1,25,0.09259259259259259
1,79,2,0,134,0.4962962962962963
1,80,3,0,15,0.05555555555555555
1,81,2,0,60,0.2222222222222222
1,82,0,1,19,0.07037037037037037
1,83,3,0,16,0.05925925925925926
1,84,3,0,16,0.05925925925925926
1,85,5,0,65,0.24074074074074073
1,86,5,1,65,0.24074074074074073
1,87,4,0,45,0.16666666666666666
1,88,0,0,17,0.06296296296296296
1,89,1,0,41,0.15185185185185185
1,90,1,0,34,0.1259259259259259
1,91,4,0,47,0.17407407407407408
1,92,2,0,53,0.1962962962962963
1,93,3,0,16,0.05925925925925926
1,94,0,1,16,0.05925925925925926
1,95,4,0,31,0.11481481481481481
1,96,4,0,34,0.1259259259259259
1,97,1,0,35,0.12962962962962962
1,98,4,0,31,0.11481481481481481
1,99,4,0,36,0.13333333333333333
1,100,5,1,57,0.2111111111111111
1,101,5,1,51,0.18888888888888888
1,102,2,0,142,0.5259259259259259
1,103,3,1,22,0.08148148148148149
1,104,1,0,48,0.17777777777777778
1,105,2,0,50,0.18518518518518517
1,106,2,0,50,0.18518518518518517
1,107,2,0,63,0.23333333333333334
1,108,2,0,51,0.18888888888888888
1,109,3,0,140,0.5185185185185185
1,110,3,0,60,0.2222222222222222
1,111,2,0,76,0.2814814814814815
1,112,5,0,56,0.2074074074074074
1,113,1,0,34,0.1259259259259259
1,114,3,0,15,0.05555555555555555
1,115,3,0,22,0.08148148148148149
1,116,0,0,21,0.07777777777777778
1,117,3,1,19,0.07037037037037037
1,118,3,0,21,0.07777777777777778
1,119,5,1,48,0.17777777777777778
1,120,1,0,51,0.18888888888888888
1,121,5,0,48,0.17777777777777778
1,122,5,0,56,0.2074074074074074
1,123,1,0,33,0.12222222222222222
1,124,3,0,18,0.06666666666666667
1,125,1,0,45,0.16666666666666666
1,126,0,0,16,0.05925925925925926
1,127,5,0,53,0.1962962962962963
1,128,0,1,15,0.05555555555555555
1,129,2,0,62,0.22962962962962963
1,130,0,1,48,0.17777777777777778
1,131,3,0,15,0.05555555555555555
1,132,1,0,32,0.11851851851851852
1,133,1,1,45,0.16666666666666666
1,134,2,0,56,0.2074074074074074
1,135,0,0,78,0.28888888888888886
1,136,0,0,16,0.05925925925925926
1,137,3,1,28,0.1037037037037037
1,138,3,0,17,0.06296296296296296
1,139,2,0,46,0.17037037037037037
1,140,0,0,24,0.08888888888888889
1,141,2,1,50,0.18518518518518517
1,142,2,0,147,0.5444444444444444
1,143,3,0,36,0.13333333333333333
1,144,3,0,15,0.05555555555555555
1,145,3,0,30,0.1111111111111111
1,146,4,0,33,0.12222222222222222
1,147,5,0,57,0.2111111111111111
1,148,3,0,61,0.22592592592592592
1,149,1,0,53,0.1962962962962963
1,150,0,0,16,0.05925925925925926
1,151,4,0,40,0.14814814814814814
1,152,1,0,32,0.11851851851851852
1,153,5,0,51,0.18888888888888888
1,154,2,1,79,0.29259259259259257
1,155,3,0,30,0.1111111111111111
1,156,0,0,18,0.06666666666666667
1,157,1,0,49,0.1814814814814815
1,158,2,0,57,0.2111111111111111
1,159,4,0,34,0.1259259259259259
1,160,4,0,32,0.11851851851851852
1,161,1,0,38,0.14074074074074075
1,162,5,0,45,0.16666666666666666
1,163,4,0,83,0.3074074074074074
1,164,5,0,47,0.17407407407407408
1,165,4,0,59,0.21851851851851853
1,166,3,0,26,0.0962962962962963
1,167,5,0,62,0.22962962962962963
1,168,3,0,17,0.06296296296296296
1,169,2,0,50,0.18518518518518517
1,170,1,0,43,0.15925925925925927
1,171,2,1,45,0.16666666666666666
1,172,1,0,42,0.15555555555555556
1,173,4,0,36,0.13333333333333333
1,174,2,0,76,0.2814814814814815
1,175,4,0,52,0.1925925925925926
1,176,1,0,56,0.2074074074074074
1,177,4,0,35,0.12962962962962962
1,178,2,0,85,0.3148148148148148
1,179,5,0,50,0.18518518518518517
1,180,0,0,18,0.06666666666666667
1,181,5,0,48,0.17777777777777778
1,182,4,0,50,0.18518518518518517
1,183,1,0,34,0.1259259259259259
1,184,3,0,19,0.07037037037037037
1,185,0,0,18,0.06666666666666667
1,186,1,0,59,0.21851851851851853
1,187,4,0,31,0.11481481481481481
1,188,5,0,49,0.1814814814814815
1,189,1,0,33,0.12222222222222222
1,190,3,0,26,0.0962962962962963
1,191,4,0,56,0.2074074074074074
1,192,3,0,23,0.08518518518518518
1,193,3,0,30,0.1111111111111111
1,194,4,0,31,0.11481481481481481
1,195,2,0,45,0.16666666666666666
1,196,4,0,42,0.15555555555555556
1,197,0,0,21,0.07777777777777778
1,198,4,0,92,0.34074074074074073
1,199,3,0,23,0.08518518518518518
1,200,1,0,69,0.25555555555555554
1,201,5,0,50,0.18518518518518517
1,202,0,1,16,0.05925925925925926
1,203,0,0,26,0.0962962962962963
1,204,3,0,19,0.07037037037037037
1,205,4,0,34,0.1259259259259259
1,206,2,0,50,0.18518518518518517
1,207,1,0,32,0.11851851851851852
1,208,1,0,53,0.1962962962962963
1,209,3,0,30,0.1111111111111111
1,210,4,0,40,0.14814814814814814
1,211,1,0,40,0.14814814814814814
1,212,4,0,31,0.11481481481481481
1,213,2,0,47,0.17407407407407408
1,214,4,0,32,0.11851851851851852
1,215,0,0,45,0.16666666666666666
1,216,4,1,31,0.11481481481481481
1,217,1,1,31,0.11481481481481481
1,218,1,0,118,0.43703703703703706
1,219,2,0,58,0.21481481481481482
1,220,0,0,17,0.06296296296296296
1,221,1,0,48,0.17777777777777778
1,222,2,1,114,0.4222222222222222
1,223,0,0,16,0.05925925925925926
1,224,2,0,48,0.17777777777777778
1,225,4,0,42,0.15555555555555556
1,226,5,0,59,0.21851851851851853
1,227,4,0,39,0.14444444444444443
1,228,5,0,90,0.3333333333333333
1,229,4,0,39,0.14444444444444443
1,230,0,1,16,0.05925925925925926
1,231,1,1,65,0.24074074074074073
1,232,5,0,49,0.1814814814814815
1,233,2,0,53,0.1962962962962963
1,234,0,0,22,0.08148148148148149
1,235,0,0,25,0.09259259259259259
1,236,5,0,62,0.22962962962962963
1,237,2,0,54,0.2
1,238,4,0,52,0.1925925925925926
1,239,0,0,15,0.05555555555555555
1,240,5,0,113,0.4185185185185185
1,241,1,0,75,0.2777777777777778
1,242,5,0,55,0.2037037037037037
1,243,4,1,44,0.16296296296296298
1,244,3,0,18,0.06666666666666667
1,245,2,0,61,0.22592592592592592
1,246,2,0,61,0.22592592592592592
1,247,3,0,19,0.07037037037037037
1,248,3,0,18,0.06666666666666667
1,249,3,0,17,0.06296296296296296
1,250,2,0,48,0.17777777777777778
1,251,5,1,49,0.1814814814814815
1,252,3,0,18,0.06666666666666667
1,253,3,1,19,0.07037037037037037
1,254,3,0,18,0.06666666666666667
1,255,0,0,124,0.45925925925925926
1,256,1,0,32,0.11851851851851852
1,257,2,0,81,0.3
1,258,3,0,15,0.05555555555555555
1,259,3,0,30,0.1111111111111111
1,260,2,1,270,1.0
1,261,3,0,58,0.21481481481481482
1,262,2,0,72,0.26666666666666666
1,263,3,0,18,0.06666666666666667
1,264,5,0,55,0.2037037037037037
1,265,2,0,154,0.5703703703703704
1,266,1,1,31,0.11481481481481481
1,267,1,0,36,0.13333333333333333
1,268,1,0,32,0.11851851851851852
1,269,4,0,36,0.13333333333333333
1,270,0,0,17,0.06296296296296296
1,271,4,0,34,0.1259259259259259
1,272,4,0,41,0.15185185185185185
1,273,1,0,37,0.13703703703703704
1,274,4,0,90,0.3333333333333333
1,275,0,1,46,0.17037037037037037
1,276,0,0,16,0.05925925925925926
1,277,4,0,33,0.12222222222222222
1,278,5,0,88,0.32592592592592595
1,279,5,0,60,0.2222222222222222
1,280,5,1,51,0.18888888888888888
1,281,5,0,81,0.3
1,282,3,0,15,0.05555555555555555
1,283,4,1,62,0.22962962962962963
1,284,0,1,23,0.08518518518518518
1,285,3,0,21,0.07777777777777778
1,286,5,0,56,0.2074074074074074
1,287,2,0,58,0.21481481481481482
1,288,4,0,31,0.11481481481481481
1,289,0,1,206,0.762962962962963
1,290,2,0,49,0.1814814814814815
1,291,1,0,40,0.14814814814814814
1,292,0,0,16,0.05925925925925926
1,293,2,0,45,0.16666666666666666
1,294,4,0,119,0.44074074074074077
1,295,3,1,22,0.08148148148148149
1,296,3,0,23,0.08518518518518518
1,297,4,0,45,0.16666666666666666
1,298,5,0,203,0.7518518518518519
1,299,2,0,46,0.17037037037037037
1,300,3,0,20,0.07407407407407407
1,301,1,0,36,0.13333333333333333
1,302,1,1,60,0.2222222222222222
1,303,3,0,20,0.07407407407407407
1,304,2,0,49,0.1814814814814815
1,305,3,0,74,0.2740740740740741
1,306,4,0,37,0.13703703703703704
1,307,5,0,49,0.1814814814814815
1,308,0,0,22,0.08148148148148149
1,309,2,0,72,0.26666666666666666
1,310,3,1,57,0.2111111111111111
1,311,1,0,33,0.12222222222222222
1,312,2,1,86,0.31851851851851853
1,313,0,0,19,0.07037037037037037
1,314,1,0,35,0.12962962962962962
1,315,1,0,55,0.2037037037037037
1,316,5,1,57,0.2111111111111111
1,317,3,0,18,0.06666666666666667
1,318,1,0,38,0.14074074074074075
1,319,0,0,15,0.05555555555555555
1,320,4,0,49,0.1814814814814815
1,321,2,1,49,0.1814814814814815
1,322,1,0,58,0.21481481481481482
1,323,1,0,32,0.11851851851851852
1,324,2,0,62,0.22962962962962963
1,325,1,0,30,0.1111111111111111
1,326,4,0,97,0.3592592592592593
1,327,3,1,23,0.08518518518518518
1,328,1,0,36,0.13333333333333333
1,329,4,0,80,0.2962962962962963
1,330,3,0,17,0.06296296296296296
1,331,1,1,85,0.3148148148148148
1,332,3,1,32,0.11851851851851852
1,333,4,1,49,0.1814814814814815
1,334,1,0,43,0.15925925925925927
1,335,4,1,68,0.2518518518518518
1,336,4,1,37,0.13703703703703704
1,337,3,0,18,0.06666666666666667
1,338,3,0,21,0.07777777777777778
1,339,3,0,31,0.11481481481481481
1,340,0,0,31,0.11481481481481481
1,341,1,0,60,0.2222222222222222
1,342,2,1,62,0.22962962962962963
1,343,5,0,46,0.17037037037037037
1,344,2,1,127,0.4703703703703704
1,345,1,0,38,0.14074074074074075
1,346,3,1,20,0.07407407407407407
1,347,1,0,36,0.13333333333333333
1,348,2,1,79,0.29259259259259257
1,349,0,1,26,0.0962962962962963
1,350,0,0,16,0.05925925925925926
1,351,0,1,15,0.05555555555555555
1,352,4,1,34,0.1259259259259259
1,353,2,1,82,0.3037037037037037
1,354,4,0,60,0.2222222222222222
1,355,0,1,70,0.25925925925925924
1,356,1,0,40,0.14814814814814814
1,357,2,0,110,0.4074074074074074
1,358,5,1,49,0.1814814814814815
1,359,2,1,45,0.16666666666666666
1,360,0,1,26,0.0962962962962963
1,361,2,0,52,0.1925925925925926
1,362,1,0,46,0.17037037037037037
1,363,1,0,31,0.11481481481481481
1,364,1,0,33,0.12222222222222222
1,365,0,0,17,0.06296296296296296
1,366,5,1,57,0.2111111111111111
1,367,4,0,46,0.17037037037037037
1,368,1,0,42,0.15555555555555556
1,369,0,0,40,0.14814814814814814
1,370,4,0,53,0.1962962962962963
1,371,3,0,56,0.2074074074074074
1,372,5,0,52,0.1925925925925926
1,373,2,0,47,0.17407407407407408
1,374,5,0,185,0.6851851851851852
1,375,3,0,19,0.07037037037037037
1,376,3,1,18,0.06666666666666667
1,377,0,0,18,0.06666666666666667
1,378,3,0,16,0.05925925925925926
1,379,0,0,19,0.07037037037037037
1,380,1,0,71,0.26296296296296295
1,381,3,0,24,0.08888888888888889
1,382,3,0,15,0.05555555555555555
1,383,2,0,59,0.21851851851851853
1,384,1,0,73,0.27037037037037037
1,385,1,0,69,0.25555555555555554
1,386,3,0,18,0.06666666666666667
1,387,3,0,22,0.08148148148148149
1,388,3,0,28,0.1037037037037037
1,389,5,0,46,0.17037037037037037
1,390,0,0,18,0.06666666666666667
1,391,2,1,108,0.4
1,392,5,0,47,0.17407407407407408
1,393,2,0,45,0.16666666666666666
1,394,4,0,69,0.25555555555555554
1,395,3,1,19,0.07037037037037037
1,396,4,0,52,0.1925925925925926
1,397,5,1,55,0.2037037037037037
1,398,0,0,24,0.08888888888888889
1,399,3,0,16,0.05925925925925926
1,400,1,0,31,0.11481481481481481
1,401,5,0,95,0.35185185185185186
1,402,0,0,33,0.12222222222222222
1,403,0,0,19,0.07037037037037037
1,404,5,0,59,0.21851851851851853
1,405,5,0,72,0.26666666666666666
1,406,4,1,41,0.15185185185185185
1,407,1,0,33,0.12222222222222222
1,408,5,0,55,0.2037037037037037
1,409,0,0,27,0.1
2,0,0,0,16,0.05925925925925926
2,1,4,0,33,0.12222222222222222
2,2,0,0,17,0.06296296296296296
2,3,5,0,78,0.28888888888888886
2,4,3,0,18,0.06666666666666667
2,5,0,0,19,0.07037037037037037
2,6,1,1,34,0.1259259259259259
2,7,2,0,83,0.3074074074074074
2,8,4,0,31,0.11481481481481481
2,9,1,1,49,0.1814814814814815
2,10,3,0,41,0.15185185185185185
2,11,4,0,34,0.1259259259259259
2,12,5,1,68,0.2518518518518518
2,13,3,0,18,0.06666666666666667
2,14,0,0,16,0.05925925925925926
2,15,4,0,35,0.12962962962962962
2,16,4,1,35,0.12962962962962962
2,17,4,0,99,0.36666666666666664
2,18,0,0,15,0.05555555555555555
2,19,5,0,256,0.9481481481481482
2,20,1,0,50,0.18518518518518517
2,21,4,1,33,0.12222222222222222
2,22,5,0,115,0.42592592592592593
2,23,3,0,15,0.05555555555555555
2,24,1,0,47,0.17407407407407408
2,25,0,1,27,0.1
2,26,2,0,62,0.22962962962962963
2,27,4,0,34,0.1259259259259259
2,28,1,1,45,0.16666666666666666
2,29,4,0,44,0.16296296296296298
2,30,0,0,22,0.08148148148148149
2,31,4,0,53,0.1962962962962963
2,32,0,0,17,0.06296296296296296
2,33,2,0,135,0.5
2,34,1,0,31,0.11481481481481481
2,35,2,1,46,0.17037037037037037
2,36,2,0,67,0.24814814814814815
2,37,4,0,44,0.16296296296296298
2,38,1,0,38,0.14074074074074075
2,39,5,0,71,0.26296296296296295
2,40,2,0,48,0.17777777777777778
2,41,2,1,45,0.16666666666666666
2,42,5,0,206,0.762962962962963
2,43,1,0,35,0.12962962962962962
2,44,0,0,18,0.06666666666666667
2,45,2,1,60,0.2222222222222222
2,46,3,0,77,0.2851851851851852
2,47,1,0,237,0.8777777777777778
2,48,2,1,57,0.2111111111111111
2,49,1,0,91,0.337037037037037
2,50,0,0,81,0.3
2,51,0,1,23,0.08518518518518518
2,52,4,0,79,0.29259259259259257
2,53,5,1,54,0.2
2,54,5,1,69,0.25555555555555554
2,55,0,0,18,0.06666666666666667
2,56,2,0,53,0.1962962962962963
2,57,1,1,35,0.12962962962962962
2,58,3,0,21,0.07777777777777778
2,59,2,0,61,0.22592592592592592
2,60,2,0,46,0.17037037037037037
2,61,0,0,17,0.06296296296296296
2,62,1,1,41,0.15185185185185185
2,63,2,0,64,0.23703703703703705
2,64,1,0,33,0.12222222222222222
2,65,0,1,39,0.14444444444444443
2,66,3,1,17,0.06296296296296296
2,67,1,0,43,0.15925925925925927
2,68,1,1,135,0.5
2,69,1,0,30,0.1111111111111111
2,70,5,0,58,0.21481481481481482
2,71,2,0,46,0.17037037037037037
2,72,3,0,30,0.1111111111111111
2,73,0,0,23,0.08518518518518518
2,74,1,0,65,0.24074074074074073
2,75,5,0,51,0.18888888888888888
2,76,1,0,42,0.15555555555555556
2,77,3,0,15,0.05555555555555555
2,78,4,1,30,0.1111111111111111
2,79,4,1,70,0.25925925925925924
2,80,2,1,46,0.17037037037037037
2,81,2,0,52,0.1925925925925926
2,82,4,0,35,0.12962962962962962
2,83,2,0,53,0.1962962962962963
2,84,5,0,46,0.17037037037037037
2,85,4,0,32,0.11851851851851852
2,86,3,0,25,0.09259259259259259
2,87,1,0,40,0.14814814814814814
2,88,5,0,59,0.21851851851851853
2,89,1,0,86,0.31851851851851853
2,90,4,1,42,0.15555555555555556
2,91,0,0,28,0.1037037037037037
2,92,0,0,23,0.08518518518518518
2,93,5,0,50,0.18518518518518517
2,94,3,0,18,0.06666666666666667
2,95,1,0,114,0.4222222222222222
2,96,5,0,53,0.1962962962962963
2,97,1,0,42,0.15555555555555556
2,98,4,0,35,0.12962962962962962
2,99,5,0,54,0.2
2,100,2,0,94,0.34814814814814815
2,101,0,1,26,0.0962962962962963
2,102,1,0,72,0.26666666666666666
2,103,0,0,21,0.07777777777777778
2,104,2,0,51,0.18888888888888888
2,105,3,0,17,0.06296296296296296
2,106,3,0,41,0.15185185185185185
2,107,4,0,30,0.1111111111111111
2,108,2,0,51,0.18888888888888888
2,109,2,0,50,0.18518518518518517
2,110,1,0,60,0.2222222222222222
2,111,0,0,40,0.14814814814814814
2,112,3,1,15,0.05555555555555555
2,113,5,0,85,0.3148148148148148
2,114,0,0,17,0.06296296296296296
2,115,2,1,67,0.24814814814814815
2,116,4,1,31,0.11481481481481481
2,117,0,0,29,0.10740740740740741
2,118,5,0,48,0.17777777777777778
2,119,0,0,17,0.06296296296296296
2,120,4,0,36,0.13333333333333333
2,121,0,0,21,0.07777777777777778
2,122,4,0,43,0.15925925925925927
2,123,2,1,126,0.4666666666666667
2,124,5,0,84,0.3111111111111111
2,125,5,0,56,0.2074074074074074
2,126,3,0,32,0.11851851851851852
2,127,0,0,17,0.06296296296296296
2,128,0,1,17,0.06296296296296296
2,129,0,0,18,0.06666666666666667
2,130,5,0,48,0.17777777777777778
2,131,5,0,56,0.2074074074074074
2,132,3,1,21,0.07777777777777778
2,133,1,0,33,0.12222222222222222
2,134,0,1,15,0.05555555555555555
2,135,0,0,22,0.08148148148148149
2,136,2,0,59,0.21851851851851853
2,137,0,0,39,0.14444444444444443
2,138,3,1,15,0.05555555555555555
2,139,4,0,31,0.11481481481481481
2,140,4,0,34,0.1259259259259259
2,141,4,0,68,0.2518518518518518
2,142,5,0,62,0.22962962962962963
2,143,4,1,59,0.21851851851851853
2,144,4,1,35,0.12962962962962962
2,145,3,0,17,0.06296296296296296
2,146,2,0,170,0.6296296296296297
2,147,1,1,50,0.18518518518518517
2,148,2,0,126,0.4666666666666667
2,149,3,1,24,0.08888888888888889
2,150,5,0,204,0.7555555555555555
2,151,3,1,18,0.06666666666666667
2,152,1,0,32,0.11851851851851852
3,0,3,1,16,0.05925925925925926
3,1,3,0,20,0.07407407407407407
3,2,0,0,24,0.08888888888888889
3,3,3,0,29,0.10740740740740741
3,4,5,0,77,0.2851851851851852
