Subframe,Index,Service_type,Handover,Packet_size,Packet_size_norm
1,23,1,1,36,0.13333333333333333
1,24,5,0,186,0.6888888888888889
1,25,1,1,42,0.15555555555555556
1,26,3,1,20,0.07407407407407407
1,27,5,0,53,0.1962962962962963
1,28,1,0,40,0.14814814814814814
1,29,4,0,39,0.14444444444444443
1,30,3,0,39,0.14444444444444443
1,31,3,0,16,0.05925925925925926
1,32,2,0,57,0.2111111111111111
1,33,3,0,17,0.06296296296296296
1,34,0,0,16,0.05925925925925926
1,35,1,0,65,0.24074074074074073
1,36,3,1,35,0.12962962962962962
1,37,1,0,31,0.11481481481481481
1,38,0,0,52,0.1925925925925926
1,39,2,0,55,0.2037037037037037
1,40,5,0,69,0.25555555555555554
1,41,5,0,93,0.34444444444444444
1,42,1,0,43,0.15925925925925927
1,43,5,0,51,0.18888888888888888
1,44,1,1,38,0.14074074074074075
1,45,0,0,19,0.07037037037037037
1,46,0,0,32,0.11851851851851852
1,47,4,0,61,0.22592592592592592
1,48,1,0,33,0.12222222222222222
1,49,4,0,33,0.12222222222222222
1,50,4,1,41,0.15185185185185185
1,51,1,0,53,0.1962962962962963
1,52,1,0,178,0.6592592592592592
1,53,0,1,15,0.05555555555555555
1,54,5,1,131,0.48518518518518516
1,55,2,0,51,0.18888888888888888
1,56,2,0,53,0.1962962962962963
1,57,5,0,270,1.0
1,58,1,0,98,0.362962962962963
1,59,3,0,42,0.15555555555555556
1,60,1,0,33,0.12222222222222222
1,61,0,0,31,0.11481481481481481
1,62,3,0,29,0.10740740740740741
1,63,5,0,50,0.18518518518518517
1,64,1,0,31,0.11481481481481481
1,65,0,1,42,0.15555555555555556
1,66,0,0,16,0.05925925925925926
1,67,3,0,16,0.05925925925925926
1,68,2,0,45,0.16666666666666666
1,69,4,0,40,0.14814814814814814
1,70,5,0,92,0.34074074074074073
1,71,0,0,34,0.1259259259259259
1,72,3,0,32,0.11851851851851852
1,73,1,0,35,0.12962962962962962
1,74,0,1,47,0.17407407407407408
1,75,5,0,121,0.44814814814814813
1,76,4,0,32,0.11851851851851852
1,77,4,0,52,0.1925925925925926
1,78,3,0,19,0.07037037037037037
1,79,2,1,58,0.21481481481481482
1,80,2,0,52,0.1925925925925926
1,81,4,0,50,0.18518518518518517
1,82,1,0,32,0.11851851851851852
1,83,3,0,19,0.07037037037037037
1,84,5,0,109,0.40370370370370373
1,85,5,0,65,0.24074074074074073
1,86,3,1,21,0.07777777777777778
1,87,0,0,31,0.11481481481481481
1,88,3,0,15,0.05555555555555555
1,89,1,0,35,0.12962962962962962
1,90,1,0,39,0.14444444444444443
1,91,2,0,60,0.2222222222222222
1,92,1,1,30,0.1111111111111111
1,93,2,1,69,0.25555555555555554
1,94,1,0,44,0.16296296296296298
1,95,4,0,52,0.1925925925925926
1,96,5,0,46,0.17037037037037037
1,97,5,0,106,0.3925925925925926
1,98,3,0,64,0.23703703703703705
1,99,0,1,20,0.07407407407407407
1,100,0,0,25,0.09259259259259259
1,101,4,1,104,0.3851851851851852
1,102,5,1,49,0.1814814814814815
1,103,2,0,97,0.3592592592592593
1,104,0,0,16,0.05925925925925926
1,105,2,0,134,0.4962962962962963
1,106,4,0,42,0.15555555555555556
1,107,1,0,58,0.21481481481481482
1,108,1,0,30,0.1111111111111111
1,109,1,1,37,0.13703703703703704
1,110,1,0,36,0.13333333333333333
1,111,0,0,15,0.05555555555555555
1,112,0,0,49,0.1814814814814815
1,113,1,0,55,0.2037037037037037
1,114,5,0,47,0.17407407407407408
1,115,1,1,126,0.4666666666666667
1,116,3,0,15,0.05555555555555555
1,117,1,0,55,0.2037037037037037
1,118,5,0,80,0.2962962962962963
1,119,2,0,54,0.2
1,120,3,1,22,0.08148148148148149
1,121,0,1,44,0.16296296296296298
1,122,0,0,33,0.12222222222222222
1,123,4,0,35,0.12962962962962962
1,124,0,1,15,0.05555555555555555
1,125,0,0,20,0.07407407407407407
1,126,4,0,76,0.2814814814814815
1,127,1,0,50,0.18518518518518517
1,128,2,0,75,0.2777777777777778
1,129,5,0,68,0.2518518518518518
1,130,4,0,38,0.14074074074074075
1,131,4,0,52,0.1925925925925926
1,132,0,0,19,0.07037037037037037
1,133,4,0,31,0.11481481481481481
1,134,5,0,84,0.3111111111111111
1,135,5,0,116,0.42962962962962964
1,136,4,0,32,0.11851851851851852
2,0,0,0,24,0.08888888888888889
2,1,4,0,41,0.15185185185185185
2,2,3,0,16,0.05925925925925926
2,3,5,0,65,0.24074074074074073
2,4,2,0,52,0.1925925925925926
2,5,0,0,23,0.08518518518518518
2,6,0,0,18,0.06666666666666667
2,7,0,0,18,0.06666666666666667
2,8,3,0,21,0.07777777777777778
2,9,5,0,47,0.17407407407407408
2,10,1,0,48,0.17777777777777778
2,11,1,0,49,0.1814814814814815
2,12,0,0,15,0.05555555555555555
2,13,4,0,36,0.13333333333333333
2,14,5,0,49,0.1814814814814815
2,15,5,0,59,0.21851851851851853
2,16,0,1,22,0.08148148148148149
2,17,5,0,187,0.6925925925925925
2,18,4,0,38,0.14074074074074075
2,19,2,0,57,0.2111111111111111
2,20,3,0,30,0.1111111111111111
2,21,1,0,109,0.40370370370370373
2,22,3,1,19,0.07037037037037037
2,23,1,0,30,0.1111111111111111
2,24,2,0,79,0.29259259259259257
2,25,4,1,36,0.13333333333333333
2,26,4,0,69,0.25555555555555554
2,27,1,1,49,0.1814814814814815
2,28,4,0,53,0.1962962962962963
2,29,0,0,19,0.07037037037037037
2,30,1,0,32,0.11851851851851852
2,31,2,0,49,0.1814814814814815
2,32,0,1,19,0.07037037037037037
2,33,2,0,97,0.3592592592592593
2,34,3,1,24,0.08888888888888889
2,35,5,0,48,0.17777777777777778
2,36,2,0,104,0.3851851851851852
2,37,4,0,49,0.1814814814814815
2,38,2,1,57,0.2111111111111111
2,39,0,0,19,0.07037037037037037
2,40,2,0,79,0.29259259259259257
2,41,2,1,72,0.26666666666666666
2,42,4,1,50,0.18518518518518517
2,43,3,0,17,0.06296296296296296
2,44,1,0,59,0.21851851851851853
2,45,0,0,21,0.07777777777777778
2,46,3,0,53,0.1962962962962963
2,47,4,0,55,0.2037037037037037
2,48,3,0,20,0.07407407407407407
2,49,0,1,19,0.07037037037037037
2,50,5,0,46,0.17037037037037037
3,0,4,1,31,0.11481481481481481
3,1,2,0,61,0.22592592592592592
3,2,3,0,38,0.14074074074074075
3,3,4,0,62,0.22962962962962963
3,4,0,1,27,0.1
3,5,4,0,31,0.11481481481481481
3,6,5,0,108,0.4
3,7,0,0,23,0.08518518518518518
3,8,0,0,16,0.05925925925925926
3,9,5,1,47,0.17407407407407408
3,10,2,0,60,0.2222222222222222
3,11,2,0,59,0.21851851851851853
3,12,1,1,49,0.1814814814814815
3,13,1,0,46,0.17037037037037037
3,14,5,0,52,0.1925925925925926
3,15,3,0,16,0.05925925925925926
3,16,3,0,24,0.08888888888888889
3,17,2,1,84,0.3111111111111111
3,18,3,0,20,0.07407407407407407
3,19,1,0,172,0.6370370370370371
3,20,4,1,30,0.1111111111111111
3,21,0,0,16,0.05925925925925926
3,22,3,0,18,0.06666666666666667
3,23,0,1,15,0.05555555555555555
3,24,4,0,33,0.12222222222222222
3,25,5,1,57,0.2111111111111111
3,26,2,0,59,0.21851851851851853
3,27,3,0,16,0.05925925925925926
3,28,3,0,22,0.08148148148148149
3,29,0,0,16,0.05925925925925926
3,30,2,0,56,0.2074074074074074
3,31,3,0,62,0.22962962962962963
3,32,4,0,33,0.12222222222222222
3,33,5,1,55,0.2037037037037037
3,34,3,1,25,0.09259259259259259
3,35,4,0,50,0.18518518518518517
3,36,0,0,25,0.09259259259259259
3,37,5,0,50,0.18518518518518517
3,38,4,0,31,0.11481481481481481
3,39,2,1,52,0.1925925925925926
3,40,1,0,31,0.11481481481481481
3,41,3,0,24,0.08888888888888889
3,42,1,0,48,0.17777777777777778
3,43,5,0,56,0.2074074074074074
3,44,5,0,69,0.25555555555555554
3,45,4,0,30,0.1111111111111111
3,46,5,0,270,1.0
3,47,4,0,45,0.16666666666666666
3,48,3,0,15,0.05555555555555555
3,49,1,0,160,0.5925925925925926
3,50,4,0,33,0.12222222222222222
3,51,2,1,60,0.2222222222222222
3,52,1,1,63,0.23333333333333334
3,53,3,0,50,0.18518518518518517
3,54,5,1,50,0.18518518518518517
3,55,0,0,17,0.06296296296296296
3,56,5,1,93,0.34444444444444444
3,57,5,0,67,0.24814814814814815
3,58,1,1,57,0.2111111111111111
3,59,1,0,46,0.17037037037037037
3,60,1,0,119,0.44074074074074077
3,61,3,0,18,0.06666666666666667
3,62,5,0,56,0.2074074074074074
3,63,5,0,133,0.4925925925925926
3,64,1,1,42,0.15555555555555556
3,65,1,1,31,0.11481481481481481
3,66,1,1,97,0.3592592592592593
3,67,5,0,121,0.44814814814814813
3,68,5,0,53,0.1962962962962963
3,69,2,0,66,0.24444444444444444
3,70,5,0,46,0.17037037037037037
3,71,3,0,20,0.07407407407407407
3,72,5,0,69,0.25555555555555554
3,73,1,0,64,0.23703703703703705
3,74,5,1,76,0.2814814814814815
3,75,2,0,50,0.18518518518518517
3,76,4,0,42,0.15555555555555556
3,77,0,0,16,0.05925925925925926
3,78,4,0,56,0.2074074074074074
3,79,3,0,24,0.08888888888888889
3,80,5,1,88,0.32592592592592595
3,81,2,0,68,0.2518518518518518
3,82,0,0,17,0.06296296296296296
3,83,2,0,48,0.17777777777777778
3,84,2,0,46,0.17037037037037037
3,85,1,0,63,0.23333333333333334
3,86,3,1,28,0.1037037037037037
3,87,4,0,88,0.32592592592592595
3,88,2,0,47,0.17407407407407408
3,89,2,0,78,0.28888888888888886
3,90,5,0,47,0.17407407407407408
3,91,0,0,40,0.14814814814814814
3,92,3,0,47,0.17407407407407408
3,93,5,0,52,0.1925925925925926
3,94,4,1,48,0.17777777777777778
3,95,4,0,45,0.16666666666666666
3,96,3,0,157,0.5814814814814815
3,97,0,1,20,0.07407407407407407
3,98,1,0,102,0.37777777777777777
3,99,2,1,122,0.45185185185185184
3,100,5,0,46,0.17037037037037037
3,101,0,0,15,0.05555555555555555
3,102,3,1,19,0.07037037037037037
3,103,5,0,46,0.17037037037037037
4,0,3,0,22,0.08148148148148149
4,1,2,0,63,0.23333333333333334
4,2,1,0,43,0.15925925925925927
4,3,4,0,39,0.14444444444444443
4,4,1,0,38,0.14074074074074075
4,5,1,0,45,0.16666666666666666
4,6,0,0,20,0.07407407407407407
4,7,3,1,18,0.06666666666666667
4,8,1,0,33,0.12222222222222222
4,9,5,0,47,0.17407407407407408
4,10,1,0,70,0.25925925925925924
4,11,5,0,50,0.18518518518518517
4,12,2,1,100,0.37037037037037035
4,13,5,1,45,0.16666666666666666
4,14,5,0,62,0.22962962962962963
4,15,2,0,53,0.1962962962962963
4,16,5,1,71,0.26296296296296295
4,17,4,0,45,0.16666666666666666
4,18,4,0,86,0.31851851851851853
4,19,5,0,48,0.17777777777777778
4,20,3,0,16,0.05925925925925926
4,21,2,0,60,0.2222222222222222
4,22,5,0,83,0.3074074074074074
4,23,1,0,34,0.1259259259259259
4,24,5,0,60,0.2222222222222222
4,25,4,0,34,0.1259259259259259
4,26,0,0,16,0.05925925925925926
4,27,2,0,119,0.44074074074074077
4,28,2,0,64,0.23703703703703705
4,29,1,0,36,0.13333333333333333
4,30,5,0,61,0.22592592592592592
4,31,0,0,19,0.07037037037037037
4,32,2,0,46,0.17037037037037037
4,33,3,0,21,0.07777777777777778
4,34,4,0,61,0.22592592592592592
4,35,0,0,17,0.06296296296296296
4,36,1,0,129,0.4777777777777778
4,37,0,0,16,0.05925925925925926
4,38,4,0,40,0.14814814814814814
4,39,4,0,36,0.13333333333333333
4,40,4,0,63,0.23333333333333334
4,41,3,0,16,0.05925925925925926
4,42,4,0,43,0.15925925925925927
4,43,0,0,18,0.06666666666666667
4,44,2,0,82,0.3037037037037037
4,45,0,0,21,0.07777777777777778
4,46,4,1,32,0.11851851851851852
4,47,2,0,55,0.2037037037037037
4,48,5,0,61,0.22592592592592592
4,49,5,0,46,0.17037037037037037
4,50,0,0,18,0.06666666666666667
4,51,4,0,37,0.13703703703703704
4,52,5,0,56,0.2074074074074074
4,53,0,0,21,0.07777777777777778
4,54,0,0,19,0.07037037037037037
4,55,5,0,99,0.36666666666666664
4,56,0,0,20,0.07407407407407407
4,57,0,0,22,0.08148148148148149
4,58,1,0,37,0.13703703703703704
4,59,4,0,58,0.21481481481481482
4,60,2,0,49,0.1814814814814815
4,61,5,0,55,0.2037037037037037
4,62,1,1,34,0.1259259259259259
4,63,1,0,50,0.18518518518518517
4,64,0,0,17,0.06296296296296296
4,65,5,0,68,0.2518518518518518
4,66,0,0,27,0.1
4,67,2,0,64,0.23703703703703705
4,68,2,0,46,0.17037037037037037
4,69,1,0,88,0.32592592592592595
4,70,0,0,16,0.05925925925925926
4,71,2,0,50,0.18518518518518517
4,72,4,0,155,0.5740740740740741
4,73,1,0,33,0.12222222222222222
4,74,2,0,50,0.18518518518518517
4,75,2,1,126,0.4666666666666667
4,76,2,0,84,0.3111111111111111
4,77,5,0,158,0.5851851851851851
4,78,1,0,42,0.15555555555555556
4,79,4,1,33,0.12222222222222222
4,80,2,1,197,0.7296296296296296
4,81,3,0,25,0.09259259259259259
4,82,5,0,46,0.17037037037037037
4,83,3,0,27,0.1
4,84,2,1,81,0.3
4,85,2,0,88,0.32592592592592595
4,86,3,1,15,0.05555555555555555
4,87,2,0,47,0.17407407407407408
4,88,5,0,59,0.21851851851851853
4,89,1,0,44,0.16296296296296298
4,90,1,0,41,0.15185185185185185
4,91,4,0,44,0.16296296296296298
4,92,5,0,75,0.2777777777777778
4,93,1,0,30,0.1111111111111111
4,94,4,0,42,0.15555555555555556
4,95,2,0,86,0.31851851851851853
4,96,5,0,52,0.1925925925925926
4,97,3,0,20,0.07407407407407407
4,98,4,1,270,1.0
4,99,0,0,20,0.07407407407407407
4,100,5,0,187,0.6925925925925925
4,101,0,0,18,0.06666666666666667
4,102,3,0,20,0.07407407407407407
4,103,3,1,16,0.05925925925925926
4,104,4,0,156,0.5777777777777777
4,105,3,1,18,0.06666666666666667
4,106,4,0,42,0.15555555555555556
4,107,0,0,16,0.05925925925925926
4,108,4,0,37,0.13703703703703704
4,109,0,1,18,0.06666666666666667
4,110,4,0,34,0.1259259259259259
4,111,0,1,29,0.10740740740740741
4,112,4,0,223,0.825925925925926
4,113,4,0,76,0.2814814814814815
4,114,1,0,38,0.14074074074074075
4,115,5,1,59,0.21851851851851853
4,116,0,1,23,0.08518518518518518
4,117,0,1,17,0.06296296296296296
4,118,2,0,67,0.24814814814814815
4,119,3,1,32,0.11851851851851852
4,120,3,0,23,0.08518518518518518
4,121,5,0,53,0.1962962962962963
4,122,2,0,68,0.2518518518518518
4,123,4,0,34,0.1259259259259259
4,124,4,0,63,0.23333333333333334
4,125,0,0,19,0.07037037037037037
4,126,1,0,37,0.13703703703703704
4,127,4,1,41,0.15185185185185185
4,128,3,0,22,0.08148148148148149
4,129,3,0,25,0.09259259259259259
4,130,5,0,74,0.2740740740740741
4,131,4,0,33,0.12222222222222222
4,132,4,0,46,0.17037037037037037
4,133,5,0,62,0.22962962962962963
4,134,0,0,16,0.05925925925925926
4,135,1,0,34,0.1259259259259259
4,136,2,1,68,0.2518518518518518
4,137,1,0,34,0.1259259259259259
4,138,4,0,115,0.42592592592592593
4,139,5,0,50,0.18518518518518517
4,140,2,0,48,0.17777777777777778
5,0,1,0,82,0.3037037037037037
5,1,1,0,53,0.1962962962962963
5,2,1,0,45,0.16666666666666666
5,3,4,0,59,0.21851851851851853
5,4,4,0,55,0.2037037037037037
5,5,3,0,92,0.34074074074074073
5,6,3,0,19,0.07037037037037037
5,7,3,0,29,0.10740740740740741
5,8,0,0,16,0.05925925925925926
5,9,4,0,35,0.12962962962962962
5,10,4,1,38,0.14074074074074075
5,11,2,0,110,0.4074074074074074
5,12,5,0,50,0.18518518518518517
5,13,2,0,173,0.6407407407407407
5,14,4,1,33,0.12222222222222222
5,15,1,0,31,0.11481481481481481
5,16,2,0,50,0.18518518518518517
5,17,4,0,41,0.15185185185185185
5,18,1,1,53,0.1962962962962963
5,19,3,0,24,0.08888888888888889
5,20,0,0,26,0.0962962962962963
5,21,1,0,50,0.18518518518518517
5,22,3,0,21,0.07777777777777778
5,23,1,0,35,0.12962962962962962
5,24,0,0,21,0.07777777777777778
5,25,5,0,54,0.2
5,26,5,0,135,0.5
5,27,0,0,19,0.07037037037037037
5,28,4,0,42,0.15555555555555556
5,29,5,0,45,0.16666666666666666
5,30,4,0,30,0.1111111111111111
5,31,0,0,18,0.06666666666666667
5,32,2,0,47,0.17407407407407408
5,33,2,1,78,0.28888888888888886
5,34,0,1,22,0.08148148148148149
5,35,0,0,16,0.05925925925925926
5,36,4,0,41,0.15185185185185185
5,37,0,1,16,0.05925925925925926
5,38,4,0,80,0.2962962962962963
5,39,3,0,16,0.05925925925925926
5,40,3,0,27,0.1
5,41,2,1,60,0.2222222222222222
5,42,2,0,66,0.24444444444444444
5,43,4,0,64,0.23703703703703705
5,44,5,1,51,0.18888888888888888
5,45,2,0,70,0.25925925925925924
5,46,3,0,21,0.07777777777777778
5,47,2,0,48,0.17777777777777778
5,48,5,0,76,0.2814814814814815
5,49,1,1,112,0.4148148148148148
5,50,4,1,123,0.45555555555555555
5,51,4,0,52,0.1925925925925926
5,52,0,0,21,0.07777777777777778
5,53,2,0,47,0.17407407407407408
5,54,3,0,29,0.10740740740740741
5,55,0,1,19,0.07037037037037037
5,56,2,0,51,0.18888888888888888
5,57,2,0,48,0.17777777777777778
5,58,4,0,34,0.1259259259259259
5,59,5,0,49,0.1814814814814815
5,60,5,0,46,0.17037037037037037
5,61,2,0,46,0.17037037037037037
5,62,2,0,56,0.2074074074074074
5,63,2,0,52,0.1925925925925926
5,64,4,0,56,0.2074074074074074
5,65,4,0,46,0.17037037037037037
5,66,2,0,46,0.17037037037037037
5,67,3,0,15,0.05555555555555555
5,68,0,1,23,0.08518518518518518
5,69,4,0,38,0.14074074074074075
5,70,1,0,33,0.12222222222222222
5,71,3,1,27,0.1
5,72,4,1,36,0.13333333333333333
5,73,4,0,54,0.2
5,74,0,0,17,0.06296296296296296
5,75,4,1,49,0.1814814814814815
5,76,3,1,16,0.05925925925925926
5,77,1,0,34,0.1259259259259259
5,78,3,0,16,0.05925925925925926
5,79,2,0,99,0.36666666666666664
5,80,0,0,19,0.07037037037037037
5,81,0,1,17,0.06296296296296296
5,82,5,0,58,0.21481481481481482
5,83,5,1,61,0.22592592592592592
5,84,4,0,114,0.4222222222222222
5,85,5,0,49,0.1814814814814815
5,86,4,0,38,0.14074074074074075
5,87,4,0,36,0.13333333333333333
5,88,1,0,42,0.15555555555555556
5,89,4,0,31,0.11481481481481481
5,90,3,0,24,0.08888888888888889
5,91,1,0,33,0.12222222222222222
5,92,3,0,18,0.06666666666666667
5,93,5,0,57,0.2111111111111111
5,94,3,1,27,0.1
5,95,0,0,21,0.07777777777777778
5,96,0,0,15,0.05555555555555555
5,97,2,0,81,0.3
5,98,3,0,17,0.06296296296296296
5,99,0,1,17,0.06296296296296296
5,100,2,0,60,0.2222222222222222
5,101,0,0,27,0.1
5,102,5,0,131,0.48518518518518516
5,103,0,1,16,0.05925925925925926
5,104,4,0,30,0.1111111111111111
5,105,1,0,39,0.14444444444444443
5,106,2,0,107,0.3962962962962963
5,107,2,0,65,0.24074074074074073
5,108,1,0,45,0.16666666666666666
5,109,0,0,20,0.07407407407407407
6,0,5,0,69,0.25555555555555554
6,1,2,0,46,0.17037037037037037
6,2,0,0,15,0.05555555555555555
6,3,5,0,119,0.44074074074074077
6,4,4,0,61,0.22592592592592592
6,5,2,1,66,0.24444444444444444
6,6,1,1,87,0.32222222222222224
6,7,1,0,54,0.2
6,8,3,0,30,0.1111111111111111
6,9,0,0,45,0.16666666666666666
6,10,2,0,59,0.21851851851851853
6,11,1,0,35,0.12962962962962962
6,12,2,0,48,0.17777777777777778
6,13,5,0,50,0.18518518518518517
6,14,2,0,46,0.17037037037037037
6,15,4,0,39,0.14444444444444443
6,16,3,1,52,0.1925925925925926
6,17,0,1,48,0.17777777777777778
6,18,1,1,88,0.32592592592592595
6,19,1,0,34,0.1259259259259259
6,20,0,0,17,0.06296296296296296
6,21,4,1,44,0.16296296296296298
6,22,4,0,31,0.11481481481481481
6,23,2,0,48,0.17777777777777778
6,24,3,1,17,0.06296296296296296
6,25,1,0,39,0.14444444444444443
6,26,4,0,42,0.15555555555555556
6,27,2,0,48,0.17777777777777778
6,28,1,0,45,0.16666666666666666
6,29,2,1,55,0.2037037037037037
6,30,2,0,89,0.3296296296296296
6,31,0,1,15,0.05555555555555555
6,32,4,0,33,0.12222222222222222
6,33,3,0,38,0.14074074074074075
6,34,3,0,16,0.05925925925925926
6,35,0,1,26,0.0962962962962963
6,36,4,0,74,0.2740740740740741
6,37,3,0,27,0.1
6,38,5,0,160,0.5925925925925926
6,39,4,0,44,0.16296296296296298
6,40,3,0,17,0.06296296296296296
6,41,0,0,18,0.06666666666666667
6,42,1,0,37,0.13703703703703704
6,43,5,0,107,0.3962962962962963
6,44,3,0,22,0.08148148148148149
6,45,1,0,36,0.13333333333333333
6,46,4,0,49,0.1814814814814815
6,47,3,0,25,0.09259259259259259
6,48,2,0,58,0.21481481481481482
6,49,3,0,19,0.07037037037037037
6,50,4,1,270,1.0
6,51,3,0,17,0.06296296296296296
6,52,1,0,42,0.15555555555555556
6,53,1,1,35,0.12962962962962962
6,54,3,1,15,0.05555555555555555
6,55,4,0,50,0.18518518518518517
6,56,0,1,24,0.08888888888888889
6,57,3,0,19,0.07037037037037037
6,58,3,0,34,0.1259259259259259
6,59,2,0,54,0.2
6,60,2,0,83,0.3074074074074074
6,61,0,0,18,0.06666666666666667
6,62,4,0,34,0.1259259259259259
6,63,2,0,47,0.17407407407407408
6,64,4,0,48,0.17777777777777778
6,65,2,0,46,0.17037037037037037
6,66,2,0,136,0.5037037037037037
6,67,4,0,40,0.14814814814814814
6,68,0,0,20,0.07407407407407407
7,0,3,0,22,0.08148148148148149
7,1,1,0,32,0.11851851851851852
7,2,5,0,56,0.2074074074074074
7,3,3,0,16,0.05925925925925926
7,4,4,0,53,0.1962962962962963
7,5,2,0,82,0.3037037037037037
7,6,5,0,128,0.4740740740740741
7,7,4,0,154,0.5703703703703704
7,8,4,0,56,0.2074074074074074
7,9,4,0,127,0.4703703703703704
7,10,2,0,51,0.18888888888888888
7,11,4,0,39,0.14444444444444443
7,12,4,0,128,0.4740740740740741
7,13,2,0,56,0.2074074074074074
7,14,5,0,61,0.22592592592592592
7,15,5,0,58,0.21481481481481482
7,16,3,0,22,0.08148148148148149
7,17,5,1,50,0.18518518518518517
7,18,2,0,57,0.2111111111111111
7,19,2,0,54,0.2
7,20,0,0,23,0.08518518518518518
7,21,4,1,36,0.13333333333333333
7,22,1,0,55,0.2037037037037037
7,23,5,0,81,0.3
7,24,2,0,94,0.34814814814814815
7,25,1,0,34,0.1259259259259259
7,26,0,0,21,0.07777777777777778
7,27,3,0,16,0.05925925925925926
7,28,2,0,88,0.32592592592592595
7,29,3,1,21,0.07777777777777778
7,30,4,0,117,0.43333333333333335
7,31,4,1,34,0.1259259259259259
7,32,0,0,15,0.05555555555555555
7,33,1,0,38,0.14074074074074075
7,34,3,0,24,0.08888888888888889
7,35,3,0,29,0.10740740740740741
7,36,0,1,29,0.10740740740740741
7,37,5,1,63,0.23333333333333334
7,38,3,1,15,0.05555555555555555
7,39,5,0,106,0.3925925925925926
7,40,3,0,22,0.08148148148148149
7,41,1,1,38,0.14074074074074075
7,42,0,0,15,0.05555555555555555
7,43,2,0,73,0.27037037037037037
7,44,0,1,30,0.1111111111111111
7,45,1,0,37,0.13703703703703704
7,46,4,0,31,0.11481481481481481
7,47,3,0,22,0.08148148148148149
7,48,2,0,96,0.35555555555555557
7,49,4,0,43,0.15925925925925927
7,50,4,0,35,0.12962962962962962
7,51,5,1,89,0.3296296296296296
7,52,2,0,98,0.362962962962963
7,53,2,0,70,0.25925925925925924
7,54,2,0,111,0.4111111111111111
7,55,5,1,54,0.2
7,56,3,0,28,0.1037037037037037
7,57,4,0,50,0.18518518518518517
7,58,3,0,39,0.14444444444444443
7,59,5,1,60,0.2222222222222222
7,60,1,0,39,0.14444444444444443
7,61,2,0,59,0.21851851851851853
7,62,0,0,42,0.15555555555555556
7,63,0,0,17,0.06296296296296296
7,64,1,0,36,0.13333333333333333
7,65,5,0,59,0.21851851851851853
7,66,1,0,57,0.2111111111111111
7,67,0,0,35,0.12962962962962962
8,0,5,0,114,0.4222222222222222
8,1,1,0,43,0.15925925925925927
8,2,5,0,50,0.18518518518518517
8,3,0,1,15,0.05555555555555555
